,LOCATION,Year,Rail Passenger KM (mil),GDP Growth Rate,Country,Population,Rail Passenger KM per capita
841,CHE,1995,11713.0,0.480866,Switzerland,7040687.0,1663.616064739137
842,CHE,1996,11890.0,0.47128,Switzerland,7071851.0,1681.313704149027
843,CHE,1997,12051.0,2.261325,Switzerland,7088906.0,1699.9802226182715
844,CHE,1998,12148.0,3.029969,Switzerland,7110002.0,1708.5789849285557
845,CHE,1999,12501.0,1.662701,Switzerland,7143991.0,1749.8622268701067
846,CHE,2000,12620.0,3.95872,Switzerland,7184250.0,1756.6203848696803
847,CHE,2001,13301.0,1.575662,Switzerland,7226647.0,1840.5492893177154
848,CHE,2002,14147.0,-0.073217,Switzerland,7284754.0,1942.001061394798
849,CHE,2003,14509.0,-0.032398,Switzerland,7339002.0,1976.9718007979832
850,CHE,2004,14914.0,2.701709,Switzerland,7389626.0,2018.2347523406463
851,CHE,2005,16144.0,2.749699,Switzerland,7437116.0,2170.73392427925
852,CHE,2006,16578.0,4.073628,Switzerland,7483935.0,2215.144840247811
853,CHE,2007,17434.0,3.916376,Switzerland,7551117.0,2308.7974931390945
854,CHE,2008,17776.0,2.807984,Switzerland,7647676.0,2324.366251917576
855,CHE,2009,18571.0,-2.297375,Switzerland,7743832.0,2398.166695765094
856,CHE,2010,19177.0,3.243397,Switzerland,7824910.0,2450.7630119707446
857,CHE,2011,19471.0,1.813108,Switzerland,7912396.0,2460.8222338720157
858,CHE,2012,19262.0,1.179254,Switzerland,7996861.0,2408.6951117444705
859,CHE,2013,19447.0,1.792144,Switzerland,8089346.0,2404.0262340119957
860,CHE,2014,20010.0,2.349881,Switzerland,8188646.0,2443.627432422894
861,CHE,2015,20389.0,1.644628,Switzerland,8282398.0,2461.7266641859037
862,CHE,2016,20812.0,2.06869,Switzerland,8373334.0,2485.5093562492552
863,CHE,2017,20864.5,1.3628,Switzerland,8451834.0,2468.6358014130424
864,CHE,2018,20613.0,2.860446,Switzerland,8514327.0,2420.9781935788938
865,CHE,2019,21737.0,1.141982,Switzerland,8575280.0,2534.8443432750882
866,CHE,2020,13334.0,-2.375563,Switzerland,8638170.0,1543.613983054281
867,CHE,2021,14308.0,4.221717,Switzerland,8701914.0,1644.2359692361933
868,LUX,1971,207.0,2.667236,Luxembourg,342415.0,604.5295912854285
869,LUX,1972,208.0,6.598193,Luxembourg,346600.0,600.1154068090017
870,LUX,1973,217.0,8.312677,Luxembourg,350450.0,619.2038807247824
871,LUX,1974,231.0,4.212467,Luxembourg,355049.0,650.6144222346775
872,LUX,1975,234.0,-6.571371,Luxembourg,358951.0,651.8995628929854
873,LUX,1976,240.0,2.534332,Luxembourg,360728.0,665.321239271695
874,LUX,1977,240.0,1.569777,Luxembourg,361356.0,664.1649785806794
875,LUX,1978,239.0,4.074971,Luxembourg,362010.0,660.2027568299218
876,LUX,1979,241.0,2.345609,Luxembourg,362856.0,664.1753202372291
877,LUX,1980,246.0,0.840883,Luxembourg,364152.0,675.542081328676
878,LUX,1981,252.0,-0.550951,Luxembourg,365219.0,689.996960727673
879,LUX,1982,251.0,1.131297,Luxembourg,365525.0,686.6835373777443
880,LUX,1983,239.0,2.989077,Luxembourg,365621.0,653.6823650720281
881,LUX,1984,232.0,6.186939,Luxembourg,365997.0,633.8849771992667
882,LUX,1985,229.0,2.791706,Luxembourg,366707.0,624.4767621016234
883,LUX,1986,224.0,9.983935,Luxembourg,368354.0,608.1106761430581
884,LUX,1987,216.0,3.950978,Luxembourg,370751.0,582.6012606843947
885,LUX,1988,223.0,8.463283,Luxembourg,373450.0,597.1348239389476
886,LUX,1989,224.0,9.798061,Luxembourg,377095.0,594.0147708137207
887,LUX,1990,208.0,5.319932,Luxembourg,381857.0,544.7065262650679
888,LUX,1991,227.0,8.644191,Luxembourg,386999.0,586.5648231649177
889,LUX,1992,255.0,1.819653,Luxembourg,392171.0,650.2265593325361
890,LUX,1993,262.0,4.200648,Luxembourg,397481.0,659.1510034441898
891,LUX,1994,289.0,3.820921,Luxembourg,402921.0,717.2621928368092
892,LUX,1995,286.0,1.4322,Luxembourg,408625.0,699.9082288161517
893,LUX,1996,284.0,1.398074,Luxembourg,414228.0,685.612754328534
894,LUX,1997,295.0,5.419833,Luxembourg,419440.0,703.3187106618349
895,LUX,1998,300.0,6.674512,Luxembourg,424699.0,706.3826380566001
896,LUX,1999,310.0,8.175182,Luxembourg,430475.0,720.1347348858819
897,LUX,2000,332.0,6.93813,Luxembourg,436303.0,760.9390721585687
898,LUX,2001,346.0,3.074355,Luxembourg,441522.0,783.6529097077836
899,LUX,2002,268.0,3.225417,Luxembourg,446166.0,600.6732920034248
900,LUX,2003,262.0,2.619379,Luxembourg,451626.0,580.126033487886
901,LUX,2004,266.0,4.231891,Luxembourg,458098.0,580.6617797938433
902,LUX,2005,272.0,2.482875,Luxembourg,465152.0,584.7550908090259
903,LUX,2006,298.0,6.016715,Luxembourg,472641.0,630.4996815765031
904,LUX,2007,316.0,8.098668,Luxembourg,479992.0,658.344305738429
905,LUX,2008,345.0,-0.300176,Luxembourg,488647.0,706.031143136047
906,LUX,2009,333.0,-3.238954,Luxembourg,497783.0,668.9661961135675
907,LUX,2010,347.0,3.760414,Luxembourg,506953.0,684.4815988858928
908,LUX,2011,349.0,1.044299,Luxembourg,518351.0,673.2889489940214
909,LUX,2012,373.0,1.649902,Luxembourg,530952.0,702.5117148066115
910,LUX,2013,394.0,3.17179,Luxembourg,543358.0,725.1204546542059
911,LUX,2014,409.0,2.623086,Luxembourg,556322.0,735.1857377561915
912,LUX,2015,418.0,2.269784,Luxembourg,569605.0,733.8418728768181
913,LUX,2016,418.0,4.97819,Luxembourg,583459.0,716.417091860782
914,LUX,2017,438.0,1.317188,Luxembourg,596337.0,734.4840249724568
915,LUX,2018,442.0,1.219322,Luxembourg,607950.0,727.0334731474628
916,LUX,2019,463.0,2.319925,Luxembourg,620003.0,746.7705801423541
917,LUX,2020,269.0,-0.797436,Luxembourg,630413.0,426.7043985450808
918,LUX,2021,304.0,5.102455,Luxembourg,640064.0,474.952504749525
919,GRC,1970,1531.0,8.930581,Greece,8792806.0,174.11961551295457
920,GRC,1971,1635.0,7.841177,Greece,8831036.0,185.14249064322692
921,GRC,1972,1563.0,10.160151,Greece,8888628.0,175.84266098209983
922,GRC,1973,1615.0,8.092379,Greece,8929086.0,180.86957612458878
923,GRC,1974,1594.0,-6.438241,Greece,8962023.0,177.86162789361285
924,GRC,1975,1553.0,6.366809,Greece,9046542.0,171.66780411786073
925,GRC,1976,1583.0,6.851898,Greece,9167190.0,172.68105057274911
926,GRC,1977,1623.0,2.941002,Greece,9308479.0,174.35716404366386
927,GRC,1978,1568.0,7.246863,Greece,9429959.0,166.27855964166972
928,GRC,1979,1531.0,3.28208,Greece,9548258.0,160.34338410210532
929,GRC,1980,1464.0,0.677131,Greece,9642505.0,151.8277667473338
930,GRC,1981,1515.0,-1.553721,Greece,9729350.0,155.71441052074394
931,GRC,1982,1501.0,-1.132648,Greece,9789513.0,153.32734120686086
932,GRC,1983,1629.0,-1.078622,Greece,9846627.0,165.4373624592462
933,GRC,1984,1652.0,2.01058,Greece,9895801.0,166.93949282124814
934,GRC,1985,1732.0,2.509557,Greece,9934294.0,174.34555490304595
935,GRC,1986,1950.0,0.51766,Greece,9967264.0,195.64044857244676
936,GRC,1987,1973.0,-2.258863,Greece,10000644.0,197.28729469822144
937,GRC,1988,1963.0,4.287862,Greece,10037037.0,195.5756464781389
938,GRC,1989,2011.0,3.8,Greece,10089550.0,199.31513298412713
939,GRC,1990,1978.0,0.0,Greece,10196801.0,193.98240683524176
940,GRC,1991,1995.0,3.1,Greece,10319928.0,193.3153021997828
941,GRC,1992,2046.0,0.7,Greece,10399058.0,196.74859011268137
942,GRC,1993,1726.0,-1.6,Greece,10460409.0,165.0031083870621
943,GRC,1994,1599.0,2.0,Greece,10512924.0,152.09850275717773
944,GRC,1995,1568.0,2.09972,Greece,10562160.0,148.45448279518584
945,GRC,1996,1751.0,2.862129,Greece,10608801.0,165.05163967162736
946,GRC,1997,1812.0,4.484199,Greece,10661264.0,169.96108528969924
947,GRC,1998,1551.0,3.894905,Greece,10720507.0,144.6759934021777
948,GRC,1999,1882.0,3.072597,Greece,10761698.0,174.87946604708662
949,GRC,2000,1628.0,3.919771,Greece,10805806.0,150.6597471766567
950,GRC,2001,1797.0,4.131612,Greece,10862129.0,165.43718086942255
951,GRC,2002,1836.0,3.922872,Greece,10902022.0,168.40912630702817
952,GRC,2003,1574.0,5.794531,Greece,10928072.0,144.03272599228848
953,GRC,2004,1669.0,5.061079,Greece,10955142.0,152.34855011464023
954,GRC,2005,1854.0,0.599142,Greece,10987316.0,168.74002713674568
955,GRC,2006,1811.0,5.652434,Greece,11020366.0,164.33211020396237
956,GRC,2007,1930.0,3.273747,Greece,11048466.0,174.6848838562747
957,GRC,2008,1657.0,-0.335173,Greece,11077839.0,149.5779095543815
958,GRC,2009,1414.0,-4.300734,Greece,11107017.0,127.30690877667695
959,GRC,2010,1337.0,-5.478634,Greece,11121344.0,120.21928284926715
960,GRC,2011,958.0,-10.149315,Greece,11104900.0,86.26822393718088
961,GRC,2012,832.0,-7.086698,Greece,11045010.0,75.32813460558206
962,GRC,2013,755.0,-2.515999,Greece,10965209.0,68.85413675197618
963,GRC,2014,1072.0,0.475694,Greece,10892415.0,98.41710952070775
964,GRC,2015,1263.0,-0.196091,Greece,10820883.0,116.71875576142908
965,GRC,2016,1192.0,-0.487181,Greece,10775966.0,110.6165331256613
966,GRC,2017,1109.0,1.092143,Greece,10754679.0,103.11790802868221
967,GRC,2018,1104.0,1.668422,Greece,10732877.0,102.86151606880429
968,GRC,2019,1252.0,1.884337,Greece,10721584.0,116.77379014145671
969,GRC,2020,640.0,-9.004049,Greece,10698597.0,59.820927921670474
970,GRC,2021,653.0,8.434428,Greece,10656962.0,61.27449830448865
971,BGR,1996,5065.0,5.205392,Bulgaria,8362826.0,605.656508936094
972,BGR,1997,5886.0,-14.115381,Bulgaria,8312068.0,708.1270268722537
973,BGR,1998,4740.0,3.789122,Bulgaria,8256786.0,574.0732532004583
974,BGR,1999,3819.0,-8.396091,Bulgaria,8210624.0,465.1290815411837
975,BGR,2000,3472.0,4.587225,Bulgaria,8170172.0,424.96045370893046
976,BGR,2001,2990.0,3.823704,Bulgaria,8009141.5,373.32340800821163
977,BGR,2002,2598.0,5.87193,Bulgaria,7837160.5,331.49761319804537
978,BGR,2003,2517.0,5.237154,Bulgaria,7775326.5,323.716309533754
979,BGR,2004,2404.0,6.510426,Bulgaria,7716860.0,311.52567235896464
980,BGR,2005,2389.0,7.056348,Bulgaria,7658972.0,311.92175660127754
981,BGR,2006,2422.0,6.802589,Bulgaria,7601022.0,318.64136164847304
982,BGR,2007,2424.0,6.591381,Bulgaria,7545337.5,321.2579954177
983,BGR,2008,2335.0,6.116018,Bulgaria,7492560.5,311.6424618793535
984,BGR,2009,2144.0,-3.271854,Bulgaria,7444442.5,288.00007522390024
985,BGR,2010,2100.0,1.541801,Bulgaria,7395598.5,283.9526780692597
986,BGR,2011,2068.0,2.101206,Bulgaria,7348327.5,281.4245826686413
987,BGR,2012,1876.0,0.75493,Bulgaria,7305888.0,256.7791896070676
988,BGR,2013,1826.0,-0.560494,Bulgaria,7265114.5,251.33808971627357
989,BGR,2014,1702.0,0.966869,Bulgaria,7223937.5,235.60558213578122
990,BGR,2015,1552.0,3.428055,Bulgaria,7177991.0,216.21648731518331
991,BGR,2016,1458.0,3.039825,Bulgaria,7127821.5,204.55057691890855
992,BGR,2017,1438.0,2.762171,Bulgaria,7075946.5,203.22369593947607
993,BGR,2018,1479.0,2.684576,Bulgaria,7025036.5,210.532713958141
994,BGR,2019,1523.8,4.037592,Bulgaria,6975760.5,218.4421325818167
995,BGR,2020,1119.0,-4.38715,Bulgaria,6934015.0,161.37836448291503
996,BGR,2021,1205.0,4.177874,Bulgaria,6898621.0,174.67259036262465
997,ESP,1971,15118.0,4.649473,Spain,34216274.0,441.83653661412694
998,ESP,1972,16034.0,8.149746,Spain,34571714.0,463.78955929115926
999,ESP,1973,17250.0,7.788465,Spain,34921497.0,493.9650783011965
1000,ESP,1974,17673.0,5.618786,Spain,35287558.0,500.8280822379378
1001,ESP,1975,17643.0,0.542203,Spain,35687714.0,494.3718165865149
1002,ESP,1976,18183.0,3.303792,Spain,36118035.0,503.4327033572009
1003,ESP,1977,18643.0,2.838574,Spain,36563834.0,509.87541404985046
1004,ESP,1978,18092.0,1.463003,Spain,36971471.0,489.35028849677093
1005,ESP,1979,17151.0,0.041547,Spain,37289006.0,459.94789992524875
1006,ESP,1980,14825.0,2.208728,Spain,37526911.0,395.04983503704847
1007,ESP,1981,15511.0,-0.132469,Spain,37764458.0,410.7301103063627
1008,ESP,1982,15923.0,1.246462,Spain,37987108.0,419.1685242266929
1009,ESP,1983,16237.0,1.770116,Spain,38160263.0,425.4949710383285
1010,ESP,1984,16664.0,1.784688,Spain,38325244.0,434.80479863350644
1011,ESP,1985,17231.0,2.321436,Spain,38467025.0,447.9421010592839
1012,ESP,1986,16866.0,3.253322,Spain,38571941.0,437.26085757519957
1013,ESP,1987,16601.0,5.547123,Spain,38682322.0,429.16244790061984
1014,ESP,1988,16959.0,5.094324,Spain,38764307.0,437.4900859184713
1015,ESP,1989,15999.0,4.82703,Spain,38821377.0,412.1183027588125
1016,ESP,1990,16733.0,3.781393,Spain,38860827.0,430.58785135993116
1017,ESP,1991,16357.0,2.546001,Spain,38941622.0,420.0390009435149
1018,ESP,1992,17422.0,0.929215,Spain,39147940.0,445.0298023344268
1019,ESP,1993,16486.0,-1.031492,Spain,39356082.0,418.8933237815695
1020,ESP,1994,16139.0,2.383195,Spain,39547353.0,408.093052397211
1021,ESP,1995,16594.0,2.757494,Spain,39718895.0,417.7860436449705
1022,ESP,1996,16800.0,2.660562,Spain,39884246.0,421.21894444237455
1023,ESP,1997,17878.0,3.702495,Spain,40049974.0,446.3922997802695
1024,ESP,1998,18869.0,4.393101,Spain,40214066.0,469.21393126474703
1025,ESP,1999,19655.0,4.490553,Spain,40369667.0,486.87545527685427
1026,ESP,2000,20144.0,5.245944,Spain,40554387.0,496.715682078982
1027,ESP,2001,20828.0,3.933003,Spain,40766049.0,510.915345266842
1028,ESP,2002,21211.0,2.730948,Spain,41423520.0,512.0520902134825
1029,ESP,2003,21127.0,2.981936,Spain,42196231.0,500.6845279617509
1030,ESP,2004,20386.0,3.122734,Spain,42859172.0,475.6508128528475
1031,ESP,2005,21624.0,3.652084,Spain,43662613.0,495.2520821417628
1032,ESP,2006,22105.0,4.102686,Spain,44360521.0,498.3034351647944
1033,ESP,2007,21857.0,3.604738,Spain,45236004.0,483.1770728466644
1034,ESP,2008,23969.0,0.887067,Spain,45983169.0,521.255940407239
1035,ESP,2009,23137.0,-3.763107,Spain,46367550.0,498.99121260450465
1036,ESP,2010,22456.0,0.16292,Spain,46562483.0,482.2766861466559
1037,ESP,2011,22795.0,-0.814385,Spain,46736257.0,487.7369619051864
1038,ESP,2012,22476.0,-2.958922,Spain,46766403.0,480.60142662671745
1039,ESP,2013,23788.0,-1.403342,Spain,46593236.0,510.54620889607236
1040,ESP,2014,25072.0,1.395775,Spain,46455123.0,539.7036619621048
1041,ESP,2015,26142.0,3.838519,Spain,46410149.0,563.2819666232919
1042,ESP,2016,26670.0,3.037774,Spain,46449874.0,574.1673271277334
1043,ESP,2017,27487.0,2.975761,Spain,46532869.0,590.7007367201021
1044,ESP,2018,28434.0,2.284469,Spain,46728814.0,608.4896569384363
1045,ESP,2019,28835.0,1.983966,Spain,47105358.0,612.138432320162
1046,ESP,2020,11998.51,-11.325438,Spain,47355685.0,253.370001933242
1047,ESP,2021,17002.0,5.519595,Spain,47326687.0,359.247627031235
1048,MLT,2001,,-1.174697,Malta,393028.0,
1049,MLT,2002,,2.565264,Malta,395969.0,
1050,MLT,2003,,4.074068,Malta,398582.0,
1051,MLT,2004,,0.140269,Malta,401263.0,
1052,MLT,2005,,3.383594,Malta,403825.0,
1053,MLT,2006,,2.510143,Malta,405311.0,
1054,MLT,2007,,4.774706,Malta,406725.0,
1055,MLT,2008,,3.826359,Malta,409377.0,
1056,MLT,2009,,-1.133874,Malta,412474.0,
1057,MLT,2010,,5.54364,Malta,414509.0,
1058,MLT,2011,,0.467051,Malta,416264.0,
1059,MLT,2012,,4.117706,Malta,420033.0,
1060,MLT,2013,,5.473356,Malta,425968.0,
1061,MLT,2014,,7.633538,Malta,434557.0,
1062,MLT,2015,,9.608132,Malta,445056.0,
1063,MLT,2016,,3.38145,Malta,455356.0,
1064,MLT,2017,,10.946377,Malta,468005.0,
1065,MLT,2018,,6.151914,Malta,484634.0,
1066,MLT,2019,,5.939242,Malta,504059.0,
1067,FRA,1970,40980.0,6.10868,France,50772222.0,807.1342632985414
1068,FRA,1971,41140.0,5.316716,France,51251098.0,802.714509648164
1069,FRA,1972,43230.0,4.511374,France,51700913.0,836.155446616581
1070,FRA,1973,44700.0,6.344581,France,52118300.0,857.6641985636523
1071,FRA,1974,47310.0,4.300919,France,52460358.0,901.8238114196628
1072,FRA,1975,50700.0,-0.959885,France,52699171.0,962.0644696668948
1073,FRA,1976,51080.0,4.356759,France,52908675.0,965.4371423967808
1074,FRA,1977,51990.0,3.464312,France,53145280.0,978.2618512876402
1075,FRA,1978,53660.0,3.978544,France,53376322.0,1005.3146786696918
1076,FRA,1979,53740.0,3.549989,France,53606226.0,1002.4954937137339
1077,FRA,1980,53710.0,1.578745,France,53880012.0,996.8446183716514
1078,FRA,1981,55540.0,1.06902,France,54181806.0,1025.067344562121
1079,FRA,1982,56700.0,2.505397,France,54492495.0,1040.5102574216871
1080,FRA,1983,58440.0,1.240865,France,54772418.0,1066.9603814094896
1081,FRA,1984,60230.0,1.513722,France,55026074.0,1094.5720023565555
1082,FRA,1985,61910.0,1.622781,France,55284271.0,1119.8483561445532
1083,FRA,1986,59620.0,2.337276,France,55546504.0,1073.3348763047265
1084,FRA,1987,59670.0,2.5619,France,55823956.0,1068.8959413768525
1085,FRA,1988,62930.0,4.743142,France,56117974.0,1121.3875967795987
1086,FRA,1989,64030.0,4.343861,France,56423411.0,1134.812640093666
1087,FRA,1990,75112.0,2.923935,France,56708826.0,1324.5204547172252
1088,FRA,1991,73581.0,1.048176,France,58425681.0,1259.394819890931
1089,FRA,1992,74413.0,1.599343,France,58711615.0,1267.4323470747654
1090,FRA,1993,69826.0,-0.628666,France,58961049.0,1184.2733666424422
1091,FRA,1994,70418.0,2.358342,France,59175335.0,1189.9890385073443
1092,FRA,1995,64444.0,2.106695,France,59383991.0,1085.2083013416866
1093,FRA,1996,69183.0,1.412994,France,59589289.0,1160.9972389501072
1094,FRA,1997,71016.0,2.336296,France,59795263.0,1187.6526071973294
1095,FRA,1998,75175.0,3.588659,France,60011008.0,1252.6868403876836
1096,FRA,1999,77111.0,3.421374,France,60315406.0,1278.4627529490558
1097,FRA,2000,82253.0,3.923669,France,60724780.0,1354.5211691174509
1098,FRA,2001,84180.0,1.983721,France,61163237.0,1376.316953270475
1099,FRA,2002,86186.0,1.135531,France,61604550.0,1399.0200399158828
1100,FRA,2003,84151.0,0.823161,France,62037544.0,1356.4527957457503
1101,FRA,2004,88567.0,2.829753,France,62490800.0,1417.2806237078098
1102,FRA,2005,90859.0,1.66322,France,62958328.0,1443.1609429017874
1103,FRA,2006,94590.0,2.449324,France,63393406.0,1492.1110249226867
1104,FRA,2007,96709.0,2.424736,France,63781275.0,1516.2600622204557
1105,FRA,2008,102721.0,0.254946,France,64133174.0,1601.682773411464
1106,FRA,2009,101821.0,-2.873314,France,64458715.0,1579.6312414853446
1107,FRA,2010,102167.0,1.949438,France,64773169.0,1577.3043310572004
1108,FRA,2011,105596.0,2.192701,France,65087317.0,1622.3744481586175
1109,FRA,2012,105956.0,0.313135,France,65402998.0,1620.0480595706026
1110,FRA,2013,105215.0,0.576327,France,65735961.0,1600.5698920260709
1111,FRA,2014,104589.0,0.956183,France,66276671.0,1578.0665869593843
1112,FRA,2015,104849.0,1.112912,France,66512558.0,1576.3790049993265
1113,FRA,2016,104207.0,1.095464,France,66688563.0,1562.5917745446097
1114,FRA,2017,110568.0,2.29142,France,66883314.0,1653.1477492278568
1115,FRA,2018,107958.0,1.865066,France,67125071.0,1608.3111480060854
1116,FRA,2019,112384.0,1.842972,France,67356050.0,1668.506392521533
1117,FRA,2020,64859.0,-7.784586,France,67540257.0,960.3013503487261
1118,FRA,2021,86853.0,6.816589,France,67719897.0,1282.53296073383
1119,AUT,1971,6506.0,5.113129,Austria,7500482.0,867.41092105814
1120,AUT,1972,6569.0,6.207861,Austria,7544201.0,870.7350188575305
1121,AUT,1973,6513.0,4.887301,Austria,7586115.0,858.5422182500529
1122,AUT,1974,6575.0,3.94375,Austria,7599038.0,865.2411002550587
1123,AUT,1975,6470.0,-0.362303,Austria,7578903.0,853.6855531730647
1124,AUT,1976,6500.0,4.577002,Austria,7565525.0,859.1604680441873
1125,AUT,1977,6773.0,5.079981,Austria,7568430.0,894.9015846086969
1126,AUT,1978,7109.0,-0.210653,Austria,7562305.0,940.0572973451877
1127,AUT,1979,7241.0,5.3567,Austria,7549425.0,959.1458952171854
1128,AUT,1980,7380.0,1.731485,Austria,7549433.0,977.556857581225
1129,AUT,1981,7043.0,-0.144295,Austria,7568710.0,930.5416642994645
1130,AUT,1982,7217.0,2.011254,Austria,7574140.0,952.8474519879485
1131,AUT,1983,7150.0,2.973088,Austria,7561910.0,945.5283122914714
1132,AUT,1984,7004.0,0.051275,Austria,7561434.0,926.2793274397422
1133,AUT,1985,7290.0,2.498679,Austria,7564984.0,963.6504188244153
1134,AUT,1986,7332.0,2.301393,Austria,7569794.0,968.5864635153875
1135,AUT,1987,7363.0,1.357168,Austria,7574586.0,972.06632811351
1136,AUT,1988,7783.0,3.29588,Austria,7585317.0,1026.061270741882
1137,AUT,1989,8444.0,3.887075,Austria,7619566.0,1108.1996008696558
1138,AUT,1990,8463.0,4.345642,Austria,7677850.0,1102.2617008667792
1139,AUT,1991,8990.0,3.441627,Austria,7754891.0,1159.268389458988
1140,AUT,1992,9501.0,2.093525,Austria,7840709.0,1211.7526616534296
1141,AUT,1993,9342.0,0.526809,Austria,7905632.0,1181.6892058724716
1142,AUT,1994,9629.0,2.402119,Austria,7936118.0,1213.3136125244105
1143,AUT,1995,9625.0,2.667984,Austria,7948278.0,1210.9541211316464
1144,AUT,1996,9689.0,2.349534,Austria,7959016.0,1217.3615431857406
1145,AUT,1997,8140.0,2.093599,Austria,7968041.0,1021.5810887519278
1146,AUT,1998,7971.0,3.581426,Austria,7976789.0,999.274269383332
1147,AUT,1999,7995.0,3.556331,Austria,7992323.0,1000.3349464229611
1148,AUT,2000,8206.0,3.375722,Austria,8011566.0,1024.2691628577984
1149,AUT,2001,8240.0,1.267168,Austria,8042293.0,1024.5834117210104
1150,AUT,2002,8300.0,1.651554,Austria,8082121.0,1026.9581462588842
1151,AUT,2003,8249.0,0.941471,Austria,8118245.0,1016.1063136182759
1152,AUT,2004,8295.0,2.73512,Austria,8169441.0,1015.3693502407325
1153,AUT,2005,8470.0,2.244065,Austria,8225278.0,1029.752429036441
1154,AUT,2006,9296.0,3.454042,Austria,8267948.0,1124.3418560445712
1155,AUT,2007,9580.0,3.727415,Austria,8295189.0,1154.886284085872
1156,AUT,2008,10837.0,1.460424,Austria,8321541.0,1302.2828343932933
1157,AUT,2009,10653.0,-3.764578,Austria,8341483.0,1277.1110364907536
1158,AUT,2010,10737.0,1.837094,Austria,8361069.0,1284.1659361978714
1159,AUT,2011,10875.0,2.922797,Austria,8388534.0,1296.4124601509632
1160,AUT,2012,11323.0,0.680446,Austria,8426311.0,1343.7671597927017
1161,AUT,2013,11915.0,0.025505,Austria,8477230.0,1405.5298723757642
1162,AUT,2014,12092.0,0.661273,Austria,8543932.0,1415.2734361649882
1163,AUT,2015,12208.0,1.014502,Austria,8629519.0,1414.6790800275196
1164,AUT,2016,12578.0,1.989437,Austria,8739806.0,1439.1623795768464
1165,AUT,2017,12656.7,2.258572,Austria,8795073.0,1439.0670776695088
1166,AUT,2018,13204.7,2.425385,Austria,8837707.0,1494.1319054818177
1167,AUT,2019,13350.0,1.517389,Austria,8877637.0,1503.778539266699
1168,AUT,2020,7417.005,-6.453968,Austria,8916845.0,831.7970089196347
1169,AUT,2021,8433.154238,4.556851,Austria,8951520.0,942.0918724417752
1170,KOR,1970,9819.0,10.052735,Korea,32240827.0,304.5517411820733
1171,KOR,1971,8750.0,10.545514,Korea,32882704.0,266.0973379804775
1172,KOR,1972,10062.0,7.214361,Korea,33505406.0,300.30974703007627
1173,KOR,1973,10270.0,14.898323,Korea,34103149.0,301.14521095984423
1174,KOR,1974,11283.0,9.511835,Korea,34692266.0,325.2309895237169
1175,KOR,1975,13269.0,7.839933,Korea,35280725.0,376.0977134115016
1176,KOR,1976,14693.0,13.221448,Korea,35848523.0,409.86346913093183
1177,KOR,1977,17650.0,12.335982,Korea,36411795.0,484.733037742303
1178,KOR,1978,20837.0,10.952986,Korea,36969185.0,563.6315758651428
1179,KOR,1979,22290.0,8.671227,Korea,37534236.0,593.8578315541043
1180,KOR,1980,22566.0,-1.645688,Korea,38123775.0,591.914100846519
1181,KOR,1981,22786.0,7.246176,Korea,38723248.0,588.4320447499651
1182,KOR,1982,22343.0,8.338078,Korea,39326352.0,568.1432134869768
1183,KOR,1983,23244.0,13.376174,Korea,39910403.0,582.4045424948478
1184,KOR,1984,24194.0,10.55164,Korea,40405956.0,598.7731115680075
1185,KOR,1985,27072.0,7.838864,Korea,40805744.0,663.4360103812836
1186,KOR,1986,30791.0,11.327261,Korea,41213674.0,747.1064093921838
1187,KOR,1987,32421.0,12.723692,Korea,41621690.0,778.9448242010355
1188,KOR,1988,34535.0,11.987716,Korea,42031247.0,821.6506162665124
1189,KOR,1989,36742.0,7.072894,Korea,42449038.0,865.5555397980986
1190,KOR,1990,41093.0,9.877553,Korea,42869283.0,958.5651339211809
1191,KOR,1991,45361.0,10.778056,Korea,43295704.0,1047.7020999589242
1192,KOR,1992,47757.0,6.198643,Korea,43747962.0,1091.6394231118697
1193,KOR,1993,46861.0,6.877474,Korea,44194628.0,1060.3324910891886
1194,KOR,1994,45254.0,9.268666,Korea,44641540.0,1013.7195087803871
1195,KOR,1995,43340.0,9.614565,Korea,45092991.0,961.1249783807865
1196,KOR,1996,42439.0,7.890703,Korea,45524681.0,932.2196019341684
1197,KOR,1997,41764.0,6.170552,Korea,45953580.0,908.8301716645362
1198,KOR,1998,44121.0,-5.129448,Korea,46286503.0,953.2152385761352
1199,KOR,1999,46851.0,11.466942,Korea,46616677.0,1005.0265916637516
1200,KOR,2000,49558.0,9.060833,Korea,47008111.0,1054.243596387015
1201,KOR,2001,59151.0,4.8524,Korea,47370164.0,1248.6973868192645
1202,KOR,2002,51929.0,7.725143,Korea,47644736.0,1089.921035557842
1203,KOR,2003,50983.0,3.147291,Korea,47892330.0,1064.533715523968
1204,KOR,2004,52749.0,5.197391,Korea,48082519.0,1097.0515084702613
1205,KOR,2005,54641.0,4.308543,Korea,48184561.0,1133.9939363565022
1206,KOR,2006,55526.0,5.264327,Korea,48438292.0,1146.3244822918198
1207,KOR,2007,55730.0,5.799548,Korea,48683638.0,1144.7377864406928
1208,KOR,2008,56766.0,3.012985,Korea,49054708.0,1157.1977963868421
1209,KOR,2009,55489.0,0.792699,Korea,49307835.0,1125.3586777841697
1210,KOR,2010,58381.0,6.804825,Korea,49554112.0,1178.1262471215305
1211,KOR,2011,63044.0,3.685668,Korea,49936638.0,1262.4798649841025
1212,KOR,2012,70079.0,2.402531,Korea,50199853.0,1396.0001038250052
