LOCATION,SUBJECT,TIME,Rail mil km,rail mil km per pop,rail km per capita,,,,LOCATION,Time,Value,Population,,Country,Year,GDP Growth Rate
DNK,RAIL,1990,4851,0.000943602,943.6019373,,,,DNK,1990,5140.939,5140939,,Denmark,1990,1.475244
DNK,RAIL,1991,4711,0.000913995,913.9946728,,,,DNK,1991,5154.297,5154297,,Denmark,1991,1.393634
DNK,RAIL,1992,4772,0.000922773,922.7728822,,,,DNK,1992,5171.37,5171370,,Denmark,1992,1.957007
DNK,RAIL,1993,4737,0.000912958,912.9581076,,,,DNK,1993,5188.628,5188628,,Denmark,1993,0.010688
DNK,RAIL,1994,4847,0.000931009,931.0089163,,,,DNK,1994,5206.18,5206180,,Denmark,1994,5.332463
DNK,RAIL,1995,4684,0.000895025,895.0250632,,,,DNK,1995,5233.373,5233373,,Denmark,1995,3.027587
DNK,RAIL,1996,4621,0.000878004,878.0039954,,,,DNK,1996,5263.074,5263074,,Denmark,1996,2.9001
DNK,RAIL,1997,4978,0.000941913,941.9126731,,,,DNK,1997,5284.991,5284991,,Denmark,1997,3.26089
DNK,RAIL,1998,5163,0.000973376,973.3762828,,,,DNK,1998,5304.218,5304218,,Denmark,1998,2.218159
DNK,RAIL,1999,5113,0.000960766,960.7655157,,,,DNK,1999,5321.798,5321798,,Denmark,1999,2.948022
DNK,RAIL,2000,5537,0.001036966,1036.965954,,,,DNK,2000,5339.616,5339616,,Denmark,2000,3.746863
DNK,RAIL,2001,5721,0.001067593,1067.593146,,,,DNK,2001,5358.783,5358783,,Denmark,2001,0.823153
DNK,RAIL,2002,5754,0.001070326,1070.326237,,,,DNK,2002,5375.931,5375931,,Denmark,2002,0.466346
DNK,RAIL,2003,5893,0.001093205,1093.204546,,,,DNK,2003,5390.574,5390574,,Denmark,2003,0.390059
DNK,RAIL,2004,6074,0.001123874,1123.873675,,,,DNK,2004,5404.522,5404522,,Denmark,2004,2.668219
DNK,RAIL,2005,6136,0.001132222,1132.221975,,,,DNK,2005,5419.432,5419432,,Denmark,2005,2.336641
DNK,RAIL,2006,6274,0.001153888,1153.887676,,,,DNK,2006,5437.271,5437271,,Denmark,2006,3.913008
DNK,RAIL,2007,6353,0.001163247,1163.246749,,,,DNK,2007,5461.438,5461438,,Denmark,2007,0.909239
DNK,RAIL,2008,6475,0.00117864,1178.639735,,,,DNK,2008,5493.621,5493621,,Denmark,2008,-0.512017
DNK,RAIL,2009,6367,0.001152796,1152.79567,,,,DNK,2009,5523.095,5523095,,Denmark,2009,-4.906548
DNK,RAIL,2010,6577,0.00118554,1185.539981,,,,DNK,2010,5547.683,5547683,,Denmark,2010,1.870991
DNK,RAIL,2011,6890,0.001236857,1236.856825,,,,DNK,2011,5570.572,5570572,,Denmark,2011,1.336778
DNK,RAIL,2012,7020,0.001255461,1255.460897,,,,DNK,2012,5591.572,5591572,,Denmark,2012,0.2265
DNK,RAIL,2013,7076,0.001260211,1260.211166,,,,DNK,2013,5614.932,5614932,,Denmark,2013,0.933341
DNK,RAIL,2014,6808,0.001216435,1216.434806,,,,DNK,2014,5596.683,5596683,,Denmark,2014,1.619394
DNK,RAIL,2015,6808,0.001213241,1213.240791,,,,DNK,2015,5611.417,5611417,,Denmark,2015,2.342591
DNK,RAIL,2016,6653,0.001182496,1182.495512,,,,DNK,2016,5626.237,5626237,,Denmark,2016,3.245957
DNK,RAIL,2017,6623,0.00117404,1174.039735,,,,DNK,2017,5641.206,5641206,,Denmark,2017,2.821736
DNK,RAIL,2018,6560,0.001159729,1159.728977,,,,DNK,2018,5656.494,5656494,,Denmark,2018,1.989537
FIN,RAIL,1971,2349,0.000509213,509.2130934,,,,FIN,1971,4613,4613000,,Finland,1971,2.35692
FIN,RAIL,1972,2594,0.000559172,559.1722354,,,,FIN,1972,4639,4639000,,Finland,1972,7.735486
FIN,RAIL,1973,2773,0.000594172,594.1718449,,,,FIN,1973,4667,4667000,,Finland,1973,6.983828
FIN,RAIL,1974,3047,0.00064968,649.6801706,,,,FIN,1974,4690,4690000,,Finland,1974,3.236534
FIN,RAIL,1975,3135,0.000665323,665.3225806,,,,FIN,1975,4712,4712000,,Finland,1975,1.804898
FIN,RAIL,1976,2985,0.000631345,631.3451777,,,,FIN,1976,4728,4728000,,Finland,1976,0.344383
FIN,RAIL,1977,2977,0.000628324,628.3241874,,,,FIN,1977,4738,4738000,,Finland,1977,0.23951
FIN,RAIL,1978,2983,0.000627604,627.6036188,,,,FIN,1978,4753,4753000,,Finland,1978,2.919708
FIN,RAIL,1979,3020,0.000634054,634.0541675,,,,FIN,1979,4763,4763000,,Finland,1979,7.121926
FIN,RAIL,1980,3216,0.000672803,672.8033473,,,,FIN,1980,4780,4780000,,Finland,1980,5.389047
FIN,RAIL,1981,3274,0.000681941,681.9412622,,,,FIN,1981,4801,4801000,,Finland,1981,1.315879
FIN,RAIL,1982,3326,0.000688898,688.8980944,,,,FIN,1982,4828,4828000,,Finland,1982,3.108089
FIN,RAIL,1983,3339,0.000687603,687.6029654,,,,FIN,1983,4856,4856000,,Finland,1983,3.116582
FIN,RAIL,1984,3276,0.000671174,671.1739398,,,,FIN,1984,4881,4881000,,Finland,1984,3.237692
FIN,RAIL,1985,3224,0.000657691,657.6907385,,,,FIN,1985,4902,4902000,,Finland,1985,3.548897
FIN,RAIL,1986,2676,0.000544234,544.2342892,,,,FIN,1986,4917,4917000,,Finland,1986,2.755633
FIN,RAIL,1987,3062,0.000620969,620.9693774,,,,FIN,1987,4931,4931000,,Finland,1987,3.574826
FIN,RAIL,1988,3147,0.000636015,636.0145513,,,,FIN,1988,4948,4948000,,Finland,1988,5.21715
FIN,RAIL,1989,3208,0.000646123,646.12286,,,,FIN,1989,4965,4965000,,Finland,1989,5.087144
FIN,RAIL,1990,3331,0.000667937,667.9366353,,,,FIN,1990,4987,4987000,,Finland,1990,0.670276
FIN,RAIL,1991,3229,0.000643997,643.9968089,,,,FIN,1991,5014,5014000,,Finland,1991,-5.886328
FIN,RAIL,1992,3057,0.000606668,606.6679897,,,,FIN,1992,5039,5039000,,Finland,1992,-3.29466
FIN,RAIL,1993,3007,0.000593565,593.5649428,,,,FIN,1993,5066,5066000,,Finland,1993,-0.661998
FIN,RAIL,1994,3037,0.000596895,596.8946541,,,,FIN,1994,5088,5088000,,Finland,1994,3.963052
FIN,RAIL,1995,3184,0.000623458,623.4579988,,,,FIN,1995,5107,5107000,,Finland,1995,4.216867
FIN,RAIL,1996,3254,0.000634803,634.8029653,,,,FIN,1996,5126,5126000,,Finland,1996,3.66718
FIN,RAIL,1997,3376,0.000657193,657.1929142,,,,FIN,1997,5137,5137000,,Finland,1997,6.333796
FIN,RAIL,1998,3377,0.000654965,654.9650892,,,,FIN,1998,5156,5156000,,Finland,1998,5.457181
FIN,RAIL,1999,3415,0.000661181,661.1810261,,,,FIN,1999,5165,5165000,,Finland,1999,4.379576
FIN,RAIL,2000,3405,0.000657971,657.9710145,,,,FIN,2000,5175,5175000,,Finland,2000,5.773362
FIN,RAIL,2001,3282,0.000632736,632.7356854,,,,FIN,2001,5187,5187000,,Finland,2001,2.610019
FIN,RAIL,2002,3318,0.000638077,638.0769231,,,,FIN,2002,5200,5200000,,Finland,2002,1.707149
FIN,RAIL,2003,3338,0.000640568,640.5680292,,,,FIN,2003,5211,5211000,,Finland,2003,2.003784
FIN,RAIL,2004,3352,0.000641286,641.2856323,,,,FIN,2004,5227,5227000,,Finland,2004,3.992091
FIN,RAIL,2005,3478,0.000662729,662.7286585,,,,FIN,2005,5248,5248000,,Finland,2005,2.779851
FIN,RAIL,2006,3540,0.000672109,672.1093602,,,,FIN,2006,5267,5267000,,Finland,2006,4.02741
FIN,RAIL,2007,3778,0.000714178,714.1776938,,,,FIN,2007,5290,5290000,,Finland,2007,5.299337
FIN,RAIL,2008,4052,0.000762658,762.6576322,,,,FIN,2008,5313,5313000,,Finland,2008,0.783995
FIN,RAIL,2009,3876,0.000726115,726.1146497,,,,FIN,2009,5338,5338000,,Finland,2009,-8.074447
FIN,RAIL,2010,3959,0.000738344,738.3439015,,,,FIN,2010,5362,5362000,,Finland,2010,3.185959
FIN,RAIL,2011,3882,0.000720758,720.7575195,,,,FIN,2011,5386,5386000,,Finland,2011,2.547665
FIN,RAIL,2012,4035,0.000745428,745.4276741,,,,FIN,2012,5413,5413000,,Finland,2012,-1.397546
FIN,RAIL,2013,4053,0.000745037,745.0367647,,,,FIN,2013,5440,5440000,,Finland,2013,-0.901696
FIN,RAIL,2014,3874,0.000708875,708.8746569,,,,FIN,2014,5465,5465000,,Finland,2014,-0.364908
FIN,RAIL,2015,4113,0.000748771,748.7711633,,,,FIN,2015,5493,5493000,,Finland,2015,0.543659
FIN,RAIL,2016,3868,0.000700979,700.9786154,,,,FIN,2016,5518,5518000,,Finland,2016,2.811458
FIN,RAIL,2017,4271,0.000770521,770.5213783,,,,FIN,2017,5543,5543000,,Finland,2017,3.19241
FIN,RAIL,2018,4534,0.000814296,814.295977,,,,FIN,2018,5568,5568000,,Finland,2018,1.139718
FIN,RAIL,2019,4924,0.000880386,880.386197,,,,FIN,2019,5593,5593000,,Finland,2019,1.224749
FIN,RAIL,2020,2820,0.000501958,501.9579922,,,,FIN,2020,5618,5618000,,Finland,2020,-2.205139
FIN,RAIL,2021,2903,0.000514443,514.4426723,,,,FIN,2021,5643,5643000,,Finland,2021,2.973229
FRA,RAIL,1970,40980,0.000807134,807.1342951,,,,FRA,1970,50772.22,50772220,,France,1970,6.10868
FRA,RAIL,1971,41140,0.000802715,802.7146349,,,,FRA,1971,51251.09,51251090,,France,1971,5.316716
FRA,RAIL,1972,43230,0.000836155,836.1554951,,,,FRA,1972,51700.91,51700910,,France,1972,4.511374
FRA,RAIL,1973,44700,0.000857664,857.6643631,,,,FRA,1973,52118.29,52118290,,France,1973,6.344581
FRA,RAIL,1974,47310,0.000901824,901.823777,,,,FRA,1974,52460.36,52460360,,France,1974,4.300919
FRA,RAIL,1975,50700,0.000962065,962.0646705,,,,FRA,1975,52699.16,52699160,,France,1975,-0.959885
FRA,RAIL,1976,51080,0.000965437,965.4372336,,,,FRA,1976,52908.67,52908670,,France,1976,4.356759
FRA,RAIL,1977,51990,0.000978262,978.2618513,,,,FRA,1977,53145.28,53145280,,France,1977,3.464312
FRA,RAIL,1978,53660,0.001005315,1005.314716,,,,FRA,1978,53376.32,53376320,,France,1978,3.978544
FRA,RAIL,1979,53740,0.001002496,1002.495606,,,,FRA,1979,53606.22,53606220,,France,1979,3.549989
FRA,RAIL,1980,53710,0.000996845,996.8448404,,,,FRA,1980,53880,53880000,,France,1980,1.578745
FRA,RAIL,1981,55540,0.001025067,1025.067269,,,,FRA,1981,54181.81,54181810,,France,1981,1.06902
FRA,RAIL,1982,56700,0.00104051,1040.510353,,,,FRA,1982,54492.49,54492490,,France,1982,2.505397
FRA,RAIL,1983,58440,0.001066961,1066.960537,,,,FRA,1983,54772.41,54772410,,France,1983,1.240865
FRA,RAIL,1984,60230,0.001094572,1094.572082,,,,FRA,1984,55026.07,55026070,,France,1984,1.513722
FRA,RAIL,1985,61910,0.001119848,1119.848376,,,,FRA,1985,55284.27,55284270,,France,1985,1.622781
FRA,RAIL,1986,59620,0.001073335,1073.33476,,,,FRA,1986,55546.51,55546510,,France,1986,2.337276
FRA,RAIL,1987,59670,0.001068896,1068.895865,,,,FRA,1987,55823.96,55823960,,France,1987,2.5619
FRA,RAIL,1988,62930,0.001121388,1121.387677,,,,FRA,1988,56117.97,56117970,,France,1988,4.743142
FRA,RAIL,1989,64030,0.001134813,1134.812861,,,,FRA,1989,56423.4,56423400,,France,1989,4.343861
FRA,RAIL,1990,75112,0.001324521,1324.520595,,,,FRA,1990,56708.82,56708820,,France,1990,2.923935
FRA,RAIL,1991,73581,0.001291448,1291.447794,,,,FRA,1991,56975.59,56975590,,France,1991,1.048176
FRA,RAIL,1992,74413,0.001300021,1300.021104,,,,FRA,1992,57239.84,57239840,,France,1992,1.599343
FRA,RAIL,1993,69826,0.001215061,1215.060866,,,,FRA,1993,57467.08,57467080,,France,1993,-0.628666
FRA,RAIL,1994,70418,0.001221289,1221.288626,,,,FRA,1994,57658.77,57658770,,France,1994,2.358342
FRA,RAIL,1995,64444,0.001114095,1114.095371,,,,FRA,1995,57844.24,57844240,,France,1995,2.106695
FRA,RAIL,1996,69183,0.001192276,1192.276287,,,,FRA,1996,58025.98,58025980,,France,1996,1.412994
FRA,RAIL,1997,71016,0.001220049,1220.049382,,,,FRA,1997,58207.48,58207480,,France,1997,2.336296
FRA,RAIL,1998,75175,0.001287292,1287.292085,,,,FRA,1998,58397.78,58397780,,France,1998,3.588659
FRA,RAIL,1999,77111,0.001314152,1314.151615,,,,FRA,1999,58677.4,58677400,,France,1999,3.421374
FRA,RAIL,2000,82253,0.001392646,1392.646216,,,,FRA,2000,59062.38,59062380,,France,2000,3.923669
FRA,RAIL,2001,84180,0.001415355,1415.355344,,,,FRA,2001,59476.23,59476230,,France,2001,1.983721
FRA,RAIL,2002,86186,0.001438979,1438.978647,,,,FRA,2002,59893.87,59893870,,France,2002,1.135531
FRA,RAIL,2003,84151,0.001395455,1395.454967,,,,FRA,2003,60303.63,60303630,,France,2003,0.823161
FRA,RAIL,2004,88567,0.001458269,1458.268913,,,,FRA,2004,60734.34,60734340,,France,2004,2.829753
FRA,RAIL,2005,90859,0.001485073,1485.073102,,,,FRA,2005,61181.5,61181500,,France,2005,1.66322
FRA,RAIL,2006,94590,0.001535615,1535.614769,,,,FRA,2006,61597.48,61597480,,France,2006,2.449324
FRA,RAIL,2007,96709,0.001560702,1560.702364,,,,FRA,2007,61965.05,61965050,,France,2007,2.424736
FRA,RAIL,2008,102721,0.001648805,1648.804789,,,,FRA,2008,62300.28,62300280,,France,2008,0.254946
FRA,RAIL,2009,101821,0.001626132,1626.131689,,,,FRA,2009,62615.47,62615470,,France,2009,-2.873314
FRA,RAIL,2010,102167,0.001623817,1623.817365,,,,FRA,2010,62917.79,62917790,,France,2010,1.949438
FRA,RAIL,2011,105596,0.001670211,1670.210727,,,,FRA,2011,63223.16,63223160,,France,2011,2.192701
FRA,RAIL,2012,105956,0.001668231,1668.230626,,,,FRA,2012,63514,63514000,,France,2012,0.313135
FRA,RAIL,2013,105215,0.001649496,1649.49627,,,,FRA,2013,63786.14,63786140,,France,2013,0.576327
FRA,RAIL,2014,104589,0.001625072,1625.07225,,,,FRA,2014,64359.6,64359600,,France,2014,0.956183
FRA,RAIL,2015,104849,0.001621421,1621.420836,,,,FRA,2015,64664.89,64664890,,France,2015,1.112912
FRA,RAIL,2016,104207,0.001604093,1604.093026,,,,FRA,2016,64963.19,64963190,,France,2016,1.095464
FRA,RAIL,2017,110568,0.001694391,1694.390588,,,,FRA,2017,65255.32,65255320,,France,2017,2.29142
FRA,RAIL,2018,107958,0.001647166,1647.166093,,,,FRA,2018,65541.66,65541660,,France,2018,1.865066
FRA,RAIL,2019,112384,0.001707379,1707.379177,,,,FRA,2019,65822.52,65822520,,France,2019,1.842972
FRA,RAIL,2020,64859,0.000981252,981.2516916,,,,FRA,2020,66098.23,66098230,,France,2020,-7.784586
FRA,RAIL,2021,86853,0.001308636,1308.636294,,,,FRA,2021,66369.09,66369090,,France,2021,6.816589
DEU,RAIL,1971,39524,0.000504694,504.6937386,,,,DEU,1971,78312.84,78312840,,Germany,1971,3.1327
DEU,RAIL,1972,40528,0.000515044,515.0437561,,,,DEU,1972,78688.46,78688460,,Germany,1972,4.300341
DEU,RAIL,1973,40756,0.000516313,516.3126339,,,,DEU,1973,78936.67,78936670,,Germany,1973,4.777487
DEU,RAIL,1974,41646,0.000527382,527.3819852,,,,DEU,1974,78967.43,78967430,,Germany,1974,0.890069
DEU,RAIL,1975,38586,0.000490457,490.457085,,,,DEU,1975,78673.55,78673550,,Germany,1975,-0.866739
DEU,RAIL,1976,37175,0.000474553,474.5525579,,,,DEU,1976,78336.95,78336950,,Germany,1976,4.949258
DEU,RAIL,1977,37348,0.000477841,477.8414891,,,,DEU,1977,78159.81,78159810,,Germany,1977,3.347218
DEU,RAIL,1978,37589,0.000481344,481.3436286,,,,DEU,1978,78091.82,78091820,,Germany,1978,3.008493
DEU,RAIL,1979,39431,0.000504708,504.7080786,,,,DEU,1979,78126.35,78126350,,Germany,1979,4.150363
DEU,RAIL,1980,40499,0.000517304,517.3040564,,,,DEU,1980,78288.58,78288580,,Germany,1980,1.408829
DEU,RAIL,1981,41795,0.000533046,533.0457093,,,,DEU,1981,78407.91,78407910,,Germany,1981,0.529241
DEU,RAIL,1982,40030,0.000511021,511.0210374,,,,DEU,1982,78333.37,78333370,,Germany,1982,-0.394841
DEU,RAIL,1983,38755,0.000496043,496.0431741,,,,DEU,1983,78128.28,78128280,,Germany,1983,1.57241
DEU,RAIL,1984,39075,0.000501871,501.870761,,,,DEU,1984,77858.69,77858690,,Germany,1984,2.822948
DEU,RAIL,1985,42707,0.000549747,549.7466174,,,,DEU,1985,77684.88,77684880,,Germany,1985,2.327935
DEU,RAIL,1986,41397,0.00053264,532.6398049,,,,DEU,1986,77720.44,77720440,,Germany,1986,2.287339
DEU,RAIL,1987,39200,0.000503598,503.5976399,,,,DEU,1987,77839.92,77839920,,Germany,1987,1.402152
DEU,RAIL,1988,41000,0.000524668,524.6682369,,,,DEU,1988,78144.62,78144620,,Germany,1988,3.707236
DEU,RAIL,1989,41100,0.000521896,521.896279,,,,DEU,1989,78751.28,78751280,,Germany,1989,3.896552
DEU,RAIL,1990,43600,0.00054889,548.8900524,,,,DEU,1990,79433.03,79433030,,Germany,1990,5.255006
DEU,RAIL,1991,55300,0.00069113,691.1299162,,,,DEU,1991,80013.9,80013900,,Germany,1991,5.108262
DEU,RAIL,1992,56300,0.000698298,698.2980381,,,,DEU,1992,80624.6,80624600,,Germany,1992,1.923077
DEU,RAIL,1993,63361,0.000780727,780.7274747,,,,DEU,1993,81156.36,81156360,,Germany,1993,-0.97685
DEU,RAIL,1994,65169,0.000800225,800.2249554,,,,DEU,1994,81438.35,81438350,,Germany,1994,2.391892
DEU,RAIL,1995,70977,0.000868985,868.9849966,,,,DEU,1995,81678.05,81678050,,Germany,1995,1.544146
DEU,RAIL,1996,71730,0.000875666,875.6656151,,,,DEU,1996,81914.83,81914830,,Germany,1996,0.805823
DEU,RAIL,1997,72403,0.000882589,882.5891753,,,,DEU,1997,82034.77,82034770,,Germany,1997,1.792161
DEU,RAIL,1998,72666,0.000885661,885.6609366,,,,DEU,1998,82047.2,82047200,,Germany,1998,2.013933
DEU,RAIL,1999,73796,0.000898852,898.8524272,,,,DEU,1999,82100.24,82100240,,Germany,1999,1.887261
DEU,RAIL,2000,75404,0.000917195,917.1951713,,,,DEU,2000,82211.51,82211510,,Germany,2000,2.912503
DEU,RAIL,2001,75754,0.000919904,919.9037473,,,,DEU,2001,82349.92,82349920,,Germany,2001,1.681468
DEU,RAIL,2002,71366,0.000865163,865.1631276,,,,DEU,2002,82488.49,82488490,,Germany,2002,-0.197974
DEU,RAIL,2003,71293,0.0008638,863.7998056,,,,DEU,2003,82534.17,82534170,,Germany,2003,-0.700117
DEU,RAIL,2004,72879,0.000883208,883.207746,,,,DEU,2004,82516.26,82516260,,Germany,2004,1.175088
DEU,RAIL,2005,76824,0.000931545,931.5452928,,,,DEU,2005,82469.42,82469420,,Germany,2005,0.731707
DEU,RAIL,2006,78995,0.000958951,958.9512537,,,,DEU,2006,82376.45,82376450,,Germany,2006,3.816442
DEU,RAIL,2007,79107,0.000961596,961.5957333,,,,DEU,2007,82266.38,82266380,,Germany,2007,2.976455
DEU,RAIL,2008,82539,0.001005224,1005.223597,,,,DEU,2008,82110.09,82110090,,Germany,2008,0.959879
DEU,RAIL,2009,82253,0.001004282,1004.281931,,,,DEU,2009,81902.3,81902300,,Germany,2009,-5.693836
DEU,RAIL,2010,83886,0.001025791,1025.790526,,,,DEU,2010,81776.93,81776930,,Germany,2010,4.179882
DEU,RAIL,2011,85414,0.001053977,1053.976598,,,,DEU,2011,81039.75,81039750,,Germany,2011,3.925193
DEU,RAIL,2012,88796,0.001104073,1104.073294,,,,DEU,2012,80425.82,80425820,,Germany,2012,0.418498
DEU,RAIL,2013,89615,0.00111122,1111.219955,,,,DEU,2013,80645.6,80645600,,Germany,2013,0.437591
DEU,RAIL,2014,90976,0.001124358,1124.358005,,,,DEU,2014,80913.73,80913730,,Germany,2014,2.209543
DEU,RAIL,2015,91603,0.001128088,1128.087978,,,,DEU,2015,81202,81202000,,Germany,2015,1.491932
DEU,RAIL,2016,94197,0.001157048,1157.047837,,,,DEU,2016,81411.5,81411500,,Germany,2016,2.23
DEU,RAIL,2017,95530,0.00117191,1171.909981,,,,DEU,2017,81516.5,81516500,,Germany,2017,2.680231
DEU,RAIL,2018,98170,0.001203617,1203.616858,,,,DEU,2018,81562.5,81562500,,Germany,2018,0.981233
DEU,RAIL,2019,102026,0.00125107,1251.069883,,,,DEU,2019,81551,81551000,,Germany,2019,1.056604
DEU,RAIL,2020,58822,0.000721906,721.9061996,,,,DEU,2020,81481.5,81481500,,Germany,2020,-3.696789
GRC,RAIL,1970,1531,0.00017412,174.1197145,,,,GRC,1970,8792.801,8792801,,Greece,1970,8.930581
GRC,RAIL,1971,1635,0.000185143,185.1426164,,,,GRC,1971,8831.03,8831030,,Greece,1971,7.841177
GRC,RAIL,1972,1563,0.000175843,175.8427401,,,,GRC,1972,8888.624,8888624,,Greece,1972,10.160151
GRC,RAIL,1973,1615,0.00018087,180.8696369,,,,GRC,1973,8929.083,8929083,,Greece,1973,8.092379
GRC,RAIL,1974,1594,0.000177862,177.8617073,,,,GRC,1974,8962.019,8962019,,Greece,1974,-6.438241
GRC,RAIL,1975,1553,0.000171668,171.667937,,,,GRC,1975,9046.535,9046535,,Greece,1975,6.366809
GRC,RAIL,1976,1583,0.000172287,172.2872057,,,,GRC,1976,9188.146,9188146,,Greece,1976,6.851898
GRC,RAIL,1977,1623,0.000174357,174.357164,,,,GRC,1977,9308.479,9308479,,Greece,1977,2.941002
GRC,RAIL,1978,1568,0.000166279,166.2785596,,,,GRC,1978,9429.959,9429959,,Greece,1978,7.246863
GRC,RAIL,1979,1531,0.000160343,160.3433841,,,,GRC,1979,9548.258,9548258,,Greece,1979,3.28208
GRC,RAIL,1980,1464,0.000151828,151.8277667,,,,GRC,1980,9642.505,9642505,,Greece,1980,0.677131
GRC,RAIL,1981,1515,0.000155714,155.7144105,,,,GRC,1981,9729.35,9729350,,Greece,1981,-1.553721
GRC,RAIL,1982,1501,0.000153327,153.3273412,,,,GRC,1982,9789.513,9789513,,Greece,1982,-1.132648
GRC,RAIL,1983,1629,0.000165437,165.4373625,,,,GRC,1983,9846.627,9846627,,Greece,1983,-1.078622
GRC,RAIL,1984,1652,0.000166939,166.9394928,,,,GRC,1984,9895.801,9895801,,Greece,1984,2.01058
GRC,RAIL,1985,1732,0.000174346,174.3455549,,,,GRC,1985,9934.294,9934294,,Greece,1985,2.509557
GRC,RAIL,1986,1950,0.000195642,195.6415281,,,,GRC,1986,9967.209,9967209,,Greece,1986,0.51766
GRC,RAIL,1987,1973,0.000197288,197.28836,,,,GRC,1987,10000.59,10000590,,Greece,1987,-2.258863
GRC,RAIL,1988,1963,0.000195577,195.5767572,,,,GRC,1988,10036.98,10036980,,Greece,1988,4.287862
GRC,RAIL,1989,2011,0.000199316,199.3163183,,,,GRC,1989,10089.49,10089490,,Greece,1989,3.8
GRC,RAIL,1990,1978,0.000194744,194.7444594,,,,GRC,1990,10156.9,10156900,,Greece,1990,0
GRC,RAIL,1991,1995,0.000194515,194.5147807,,,,GRC,1991,10256.29,10256290,,Greece,1991,3.1
GRC,RAIL,1992,2046,0.000197303,197.3025672,,,,GRC,1992,10369.86,10369860,,Greece,1992,0.7
GRC,RAIL,1993,1726,0.000164923,164.9225265,,,,GRC,1993,10465.52,10465520,,Greece,1993,-1.6
GRC,RAIL,1994,1599,0.00015152,151.5204638,,,,GRC,1994,10553.03,10553030,,Greece,1994,2
GRC,RAIL,1995,1568,0.000147446,147.4463015,,,,GRC,1995,10634.38,10634380,,Greece,1995,2.09972
GRC,RAIL,1996,1751,0.000163505,163.5047347,,,,GRC,1996,10709.17,10709170,,Greece,1996,2.862129
GRC,RAIL,1997,1812,0.000168144,168.1436459,,,,GRC,1997,10776.5,10776500,,Greece,1997,4.484199
GRC,RAIL,1998,1551,0.000143149,143.1487935,,,,GRC,1998,10834.88,10834880,,Greece,1998,3.894905
GRC,RAIL,1999,1882,0.000172937,172.9370911,,,,GRC,1999,10882.57,10882570,,Greece,1999,3.072597
GRC,RAIL,2000,1628,0.000149119,149.1186611,,,,GRC,2000,10917.48,10917480,,Greece,2000,3.919771
GRC,RAIL,2001,1797,0.00016411,164.109589,,,,GRC,2001,10950,10950000,,Greece,2001,4.131612
GRC,RAIL,2002,1836,0.000167167,167.1674406,,,,GRC,2002,10983,10983000,,Greece,2002,3.922872
GRC,RAIL,2003,1574,0.000142883,142.8830792,,,,GRC,2003,11016,11016000,,Greece,2003,5.794531
GRC,RAIL,2004,1669,0.000150945,150.9451026,,,,GRC,2004,11057,11057000,,Greece,2004,5.061079
GRC,RAIL,2005,1854,0.000167132,167.1324259,,,,GRC,2005,11093,11093000,,Greece,2005,0.599142
GRC,RAIL,2006,1811,0.000162699,162.6987692,,,,GRC,2006,11131,11131000,,Greece,2006,5.652434
GRC,RAIL,2007,1930,0.000172893,172.8925916,,,,GRC,2007,11163,11163000,,Greece,2007,3.273747
GRC,RAIL,2008,1657,0.000148132,148.1315931,,,,GRC,2008,11186,11186000,,Greece,2008,-0.335173
GRC,RAIL,2009,1414,0.000126419,126.4193116,,,,GRC,2009,11185,11185000,,Greece,2009,-4.300734
GRC,RAIL,2010,1337,0.000119878,119.8780597,,,,GRC,2010,11153,11153000,,Greece,2010,-5.478634
GRC,RAIL,2011,958,8.61201E-05,86.12010068,,,,GRC,2011,11124,11124000,,Greece,2011,-10.149315
GRC,RAIL,2012,832,7.50225E-05,75.02254283,,,,GRC,2012,11090,11090000,,Greece,2012,-7.086698
GRC,RAIL,2013,755,6.64544E-05,66.45436478,,,,GRC,2013,11361.18,11361180,,Greece,2013,-2.515999
GRC,RAIL,2014,1072,9.41929E-05,94.19290214,,,,GRC,2014,11380.9,11380900,,Greece,2014,0.475694
GRC,RAIL,2015,1263,0.000110816,110.8158167,,,,GRC,2015,11397.29,11397290,,Greece,2015,-0.196091
GRC,RAIL,2016,1192,0.00010447,104.4704043,,,,GRC,2016,11409.93,11409930,,Greece,2016,-0.487181
GRC,RAIL,2017,1109,9.71203E-05,97.1202829,,,,GRC,2017,11418.83,11418830,,Greece,2017,1.092143
GRC,RAIL,2018,1104,9.66361E-05,96.63611775,,,,GRC,2018,11424.3,11424300,,Greece,2018,1.668422
GRC,RAIL,2019,1252,0.000109569,109.5687089,,,,GRC,2019,11426.62,11426620,,Greece,2019,1.884337
GRC,RAIL,2020,640,5.60128E-05,56.01284795,,,,GRC,2020,11425.95,11425950,,Greece,2020,-9.004049
GRC,RAIL,2021,653,5.71674E-05,57.16742,,,,GRC,2021,11422.59,11422590,,Greece,2021,8.434428
HUN,RAIL,1992,9183,0.000885592,885.5915613,,,,HUN,1992,10369.34,10369340,,Hungary,1992,-3.06418
HUN,RAIL,1993,8772,0.000846921,846.9208845,,,,HUN,1993,10357.52,10357520,,Hungary,1993,-0.576109
HUN,RAIL,1994,8568,0.000828358,828.3583172,,,,HUN,1994,10343.35,10343350,,Hungary,1994,2.947155
HUN,RAIL,1995,8336,0.000807051,807.0512423,,,,HUN,1995,10328.96,10328960,,Hungary,1995,1.489525
HUN,RAIL,1996,8582,0.000832296,832.296438,,,,HUN,1996,10311.23,10311230,,Hungary,1996,0.082413
