,Date,Stock Difference,Value
2145,2020-06-30,HongKongPT_Dif,-0.789404264
2146,2020-06-30,JapanRail_Dif,0.031359357
2147,2020-06-30,SaudiPT_Dif,0.215883345
2148,2020-06-30,TramsRail_FR_Dif,-0.459501105
2149,2020-06-30,Uestra_DE_Dif,0.819202075
2150,2020-02-07,HongKongPT_Dif,-0.985326203
2151,2020-02-07,JapanRail_Dif,-0.007775492
2152,2020-02-07,SaudiPT_Dif,0.194209117
2153,2020-02-07,TramsRail_FR_Dif,-0.62241849
2154,2020-02-07,Uestra_DE_Dif,0.724338531
2155,2020-06-07,HongKongPT_Dif,-1.392763668
2156,2020-06-07,JapanRail_Dif,-0.19323095
2157,2020-06-07,SaudiPT_Dif,0.172122285
2158,2020-06-07,TramsRail_FR_Dif,-0.668582461
2159,2020-06-07,Uestra_DE_Dif,0.692810523
2160,2020-07-07,HongKongPT_Dif,-1.290586302
2161,2020-07-07,JapanRail_Dif,-0.321088726
2162,2020-07-07,SaudiPT_Dif,0.177810565
2163,2020-07-07,TramsRail_FR_Dif,-0.614300753
2164,2020-07-07,Uestra_DE_Dif,0.770840948
2165,2020-08-07,HongKongPT_Dif,-1.333739593
2166,2020-08-07,JapanRail_Dif,-0.359292079
2167,2020-08-07,SaudiPT_Dif,0.159640243
2168,2020-08-07,TramsRail_FR_Dif,-0.524357409
2169,2020-08-07,Uestra_DE_Dif,0.904524232
2170,2020-09-07,HongKongPT_Dif,-1.35650265
2171,2020-09-07,JapanRail_Dif,-0.443789852
2172,2020-09-07,SaudiPT_Dif,0.18621644
2173,2020-09-07,TramsRail_FR_Dif,-0.437977282
2174,2020-09-07,Uestra_DE_Dif,0.856021821
2175,2020-07-13,HongKongPT_Dif,-0.903782445
2176,2020-07-13,JapanRail_Dif,-0.528335357
2177,2020-07-13,SaudiPT_Dif,0.292680065
2178,2020-07-13,TramsRail_FR_Dif,-0.632260658
2179,2020-07-13,Uestra_DE_Dif,0.934759368
2180,2020-07-14,HongKongPT_Dif,-0.821076819
2181,2020-07-14,JapanRail_Dif,-0.604736048
2182,2020-07-14,SaudiPT_Dif,0.216175927
2183,2020-07-14,TramsRail_FR_Dif,-0.562188265
2184,2020-07-14,Uestra_DE_Dif,0.769032842
2185,2020-07-15,HongKongPT_Dif,-0.822113899
2186,2020-07-15,JapanRail_Dif,-0.557631891
2187,2020-07-15,SaudiPT_Dif,0.266863448
2188,2020-07-15,TramsRail_FR_Dif,-0.708051457
2189,2020-07-15,Uestra_DE_Dif,0.61275838
2190,2020-07-16,HongKongPT_Dif,-0.678506034
2191,2020-07-16,JapanRail_Dif,-0.461213935
2192,2020-07-16,SaudiPT_Dif,0.257258177
2193,2020-07-16,TramsRail_FR_Dif,-0.673999196
2194,2020-07-16,Uestra_DE_Dif,0.520022892
2195,2020-07-20,HongKongPT_Dif,-0.703045688
2196,2020-07-20,JapanRail_Dif,-0.576399784
2197,2020-07-20,SaudiPT_Dif,0.449298061
2198,2020-07-20,TramsRail_FR_Dif,-0.685350418
2199,2020-07-20,Uestra_DE_Dif,0.665406273
2200,2020-07-21,HongKongPT_Dif,-0.338080968
2201,2020-07-21,JapanRail_Dif,-0.68625499
2202,2020-07-21,SaudiPT_Dif,0.501251045
2203,2020-07-21,TramsRail_FR_Dif,-0.701298252
2204,2020-07-21,Uestra_DE_Dif,0.451647926
2205,2020-07-22,HongKongPT_Dif,-0.373441546
2206,2020-07-22,JapanRail_Dif,-0.797432748
2207,2020-07-22,SaudiPT_Dif,0.434604688
2208,2020-07-22,TramsRail_FR_Dif,-0.604803752
2209,2020-07-22,Uestra_DE_Dif,0.444773064
2210,2020-07-27,HongKongPT_Dif,-0.245634191
2211,2020-07-27,JapanRail_Dif,-0.819997357
2212,2020-07-27,SaudiPT_Dif,0.395293996
2213,2020-07-27,TramsRail_FR_Dif,-0.464716493
2214,2020-07-27,Uestra_DE_Dif,0.778675848
2215,2020-07-28,HongKongPT_Dif,-0.293279484
2216,2020-07-28,JapanRail_Dif,-0.943073508
2217,2020-07-28,SaudiPT_Dif,0.436056764
2218,2020-07-28,TramsRail_FR_Dif,-0.449371298
2219,2020-07-28,Uestra_DE_Dif,0.833017889
2220,2020-05-08,HongKongPT_Dif,-0.517814138
2221,2020-05-08,JapanRail_Dif,-1.073639037
2222,2020-05-08,SaudiPT_Dif,0.466522458
2223,2020-05-08,TramsRail_FR_Dif,-0.455693044
2224,2020-05-08,Uestra_DE_Dif,1.262586268
2225,2020-06-08,HongKongPT_Dif,-0.469477642
2226,2020-06-08,JapanRail_Dif,-1.059518373
2227,2020-06-08,SaudiPT_Dif,0.433658551
2228,2020-06-08,TramsRail_FR_Dif,-0.386425339
2229,2020-06-08,Uestra_DE_Dif,1.256373799
2230,2020-11-08,HongKongPT_Dif,-0.656015836
2231,2020-11-08,JapanRail_Dif,-0.766491751
2232,2020-11-08,SaudiPT_Dif,0.53993562
2233,2020-11-08,TramsRail_FR_Dif,-0.591686006
2234,2020-11-08,Uestra_DE_Dif,0.862521581
2235,2020-12-08,HongKongPT_Dif,-0.755337252
2236,2020-12-08,JapanRail_Dif,-0.673689694
2237,2020-12-08,SaudiPT_Dif,0.496455101
2238,2020-12-08,TramsRail_FR_Dif,-0.656801184
2239,2020-12-08,Uestra_DE_Dif,0.787775685
2240,2020-08-13,HongKongPT_Dif,-0.751584768
2241,2020-08-13,JapanRail_Dif,-0.797082748
2242,2020-08-13,SaudiPT_Dif,0.467921272
2243,2020-08-13,TramsRail_FR_Dif,-0.612360943
2244,2020-08-13,Uestra_DE_Dif,1.195769589
2245,2020-08-17,HongKongPT_Dif,-0.85029786
2246,2020-08-17,JapanRail_Dif,-0.845732357
2247,2020-08-17,SaudiPT_Dif,0.330964883
2248,2020-08-17,TramsRail_FR_Dif,-0.511153371
2249,2020-08-17,Uestra_DE_Dif,0.95818876
2250,2020-08-18,HongKongPT_Dif,-0.855931252
2251,2020-08-18,JapanRail_Dif,-0.879657615
2252,2020-08-18,SaudiPT_Dif,0.345311817
2253,2020-08-18,TramsRail_FR_Dif,-0.462475013
2254,2020-08-18,Uestra_DE_Dif,1.114412729
2255,2020-08-19,HongKongPT_Dif,-0.737035452
2256,2020-08-19,JapanRail_Dif,-0.833998887
2257,2020-08-19,SaudiPT_Dif,0.34183508
2258,2020-08-19,TramsRail_FR_Dif,-0.518754059
2259,2020-08-19,Uestra_DE_Dif,0.868199901
2260,2020-08-20,HongKongPT_Dif,-0.891778725
2261,2020-08-20,JapanRail_Dif,-0.755793528
2262,2020-08-20,SaudiPT_Dif,0.285619203
2263,2020-08-20,TramsRail_FR_Dif,-0.423940493
2264,2020-08-20,Uestra_DE_Dif,1.149036158
2265,2020-08-24,HongKongPT_Dif,-1.105462788
2266,2020-08-24,JapanRail_Dif,-0.798166035
2267,2020-08-24,SaudiPT_Dif,0.330272063
2268,2020-08-24,TramsRail_FR_Dif,-0.562806338
2269,2020-08-24,Uestra_DE_Dif,1.251213493
2270,2020-08-25,HongKongPT_Dif,-1.087090714
2271,2020-08-25,JapanRail_Dif,-0.720261929
2272,2020-08-25,SaudiPT_Dif,0.332137436
2273,2020-08-25,TramsRail_FR_Dif,-0.563352151
2274,2020-08-25,Uestra_DE_Dif,1.254504554
2275,2020-08-26,HongKongPT_Dif,-1.088655942
2276,2020-08-26,JapanRail_Dif,-0.72002337
2277,2020-08-26,SaudiPT_Dif,0.418219309
2278,2020-08-26,TramsRail_FR_Dif,-0.621053958
2279,2020-08-26,Uestra_DE_Dif,0.960203266
2280,2020-08-27,HongKongPT_Dif,-1.095364351
2281,2020-08-27,JapanRail_Dif,-0.78115238
2282,2020-08-27,SaudiPT_Dif,0.408800919
2283,2020-08-27,TramsRail_FR_Dif,-0.574415733
2284,2020-08-27,Uestra_DE_Dif,1.022941818
2285,2020-01-09,HongKongPT_Dif,-1.068294859
2286,2020-01-09,JapanRail_Dif,-0.561525209
2287,2020-01-09,SaudiPT_Dif,0.434777304
2288,2020-01-09,TramsRail_FR_Dif,-0.462532541
2289,2020-01-09,Uestra_DE_Dif,0.844219543
2290,2020-02-09,HongKongPT_Dif,-0.786419437
2291,2020-02-09,JapanRail_Dif,-0.600387486
2292,2020-02-09,SaudiPT_Dif,0.521365541
2293,2020-02-09,TramsRail_FR_Dif,-0.597073977
2294,2020-02-09,Uestra_DE_Dif,0.612077475
2295,2020-03-09,HongKongPT_Dif,-0.754799201
2296,2020-03-09,JapanRail_Dif,-0.658909188
2297,2020-03-09,SaudiPT_Dif,0.535206479
2298,2020-03-09,TramsRail_FR_Dif,-0.565148141
2299,2020-03-09,Uestra_DE_Dif,0.710229594
2300,2020-08-09,HongKongPT_Dif,-0.581149525
2301,2020-08-09,JapanRail_Dif,-0.48514908
2302,2020-08-09,SaudiPT_Dif,0.425519377
2303,2020-08-09,TramsRail_FR_Dif,-0.513423615
2304,2020-08-09,Uestra_DE_Dif,0.770057928
2305,2020-09-09,HongKongPT_Dif,-0.675293755
2306,2020-09-09,JapanRail_Dif,-0.449895867
2307,2020-09-09,SaudiPT_Dif,0.411332269
2308,2020-09-09,TramsRail_FR_Dif,-0.613223159
2309,2020-09-09,Uestra_DE_Dif,0.850602815
2310,2020-10-09,HongKongPT_Dif,-0.562700266
2311,2020-10-09,JapanRail_Dif,-0.371907064
2312,2020-10-09,SaudiPT_Dif,0.443848987
2313,2020-10-09,TramsRail_FR_Dif,-0.585852544
2314,2020-10-09,Uestra_DE_Dif,1.182032905
2315,2020-09-14,HongKongPT_Dif,-0.792372732
2316,2020-09-14,JapanRail_Dif,-0.224051549
2317,2020-09-14,SaudiPT_Dif,0.487276399
2318,2020-09-14,TramsRail_FR_Dif,-0.626010471
2319,2020-09-14,Uestra_DE_Dif,0.80161229
2320,2020-09-15,HongKongPT_Dif,-0.81836836
2321,2020-09-15,JapanRail_Dif,-0.29745895
2322,2020-09-15,SaudiPT_Dif,0.489301387
2323,2020-09-15,TramsRail_FR_Dif,-0.64907141
2324,2020-09-15,Uestra_DE_Dif,0.733471143
2325,2020-09-16,HongKongPT_Dif,-0.816364473
2326,2020-09-16,JapanRail_Dif,-0.430771301
2327,2020-09-16,SaudiPT_Dif,0.425212473
2328,2020-09-16,TramsRail_FR_Dif,-0.658395827
2329,2020-09-16,Uestra_DE_Dif,0.525968614
2330,2020-09-17,HongKongPT_Dif,-0.432548112
2331,2020-09-17,JapanRail_Dif,-0.598837811
2332,2020-09-17,SaudiPT_Dif,0.410266054
2333,2020-09-17,TramsRail_FR_Dif,-0.608223149
2334,2020-09-17,Uestra_DE_Dif,0.791939653
2335,2020-09-24,HongKongPT_Dif,-0.211998431
2336,2020-09-24,JapanRail_Dif,-0.386851603
2337,2020-09-24,SaudiPT_Dif,0.668606281
2338,2020-09-24,TramsRail_FR_Dif,-0.210404239
2339,2020-09-24,Uestra_DE_Dif,1.012048273
2340,2020-09-28,HongKongPT_Dif,-0.258373314
2341,2020-09-28,JapanRail_Dif,-0.650810571
2342,2020-09-28,SaudiPT_Dif,0.599495121
2343,2020-09-28,TramsRail_FR_Dif,-0.326281406
2344,2020-09-28,Uestra_DE_Dif,1.069616191
2345,2020-09-29,HongKongPT_Dif,-0.202008094
2346,2020-09-29,JapanRail_Dif,-0.714216428
2347,2020-09-29,SaudiPT_Dif,0.59968179
2348,2020-09-29,TramsRail_FR_Dif,-0.31018905
2349,2020-09-29,Uestra_DE_Dif,1.021629554
2350,2020-09-30,HongKongPT_Dif,-0.25359473
2351,2020-09-30,JapanRail_Dif,-0.742421905
2352,2020-09-30,SaudiPT_Dif,0.626830135
2353,2020-09-30,TramsRail_FR_Dif,-0.269053852
2354,2020-09-30,Uestra_DE_Dif,1.065169812
2355,2020-05-10,HongKongPT_Dif,-0.340376207
2356,2020-05-10,JapanRail_Dif,-0.612741566
2357,2020-05-10,SaudiPT_Dif,0.572599229
2358,2020-05-10,TramsRail_FR_Dif,-0.367373809
2359,2020-05-10,Uestra_DE_Dif,1.228288532
2360,2020-06-10,HongKongPT_Dif,-0.400212817
2361,2020-06-10,JapanRail_Dif,-0.70390673
2362,2020-06-10,SaudiPT_Dif,0.589637227
2363,2020-06-10,TramsRail_FR_Dif,-0.401267517
2364,2020-06-10,Uestra_DE_Dif,1.150265654
2365,2020-07-10,HongKongPT_Dif,-0.473917971
2366,2020-07-10,JapanRail_Dif,-0.710177475
2367,2020-07-10,SaudiPT_Dif,0.553389917
2368,2020-07-10,TramsRail_FR_Dif,-0.381928347
2369,2020-07-10,Uestra_DE_Dif,1.13518086
2370,2020-08-10,HongKongPT_Dif,-0.460001114
2371,2020-08-10,JapanRail_Dif,-0.838221374
2372,2020-08-10,SaudiPT_Dif,0.503114887
2373,2020-08-10,TramsRail_FR_Dif,-0.424945827
2374,2020-08-10,Uestra_DE_Dif,1.059164397
2375,2020-12-10,HongKongPT_Dif,-0.588272382
2376,2020-12-10,JapanRail_Dif,-0.910619776
2377,2020-12-10,SaudiPT_Dif,0.576781422
2378,2020-12-10,TramsRail_FR_Dif,-0.521713935
2379,2020-12-10,Uestra_DE_Dif,0.99481363
2380,2020-10-14,HongKongPT_Dif,-0.593166258
2381,2020-10-14,JapanRail_Dif,-0.972170687
2382,2020-10-14,SaudiPT_Dif,0.601559685
2383,2020-10-14,TramsRail_FR_Dif,-0.467647606
2384,2020-10-14,Uestra_DE_Dif,1.068629955
2385,2020-10-15,HongKongPT_Dif,-0.450216107
2386,2020-10-15,JapanRail_Dif,-0.988090696
2387,2020-10-15,SaudiPT_Dif,0.578646795
2388,2020-10-15,TramsRail_FR_Dif,-0.31787603
2389,2020-10-15,Uestra_DE_Dif,1.025163901
2390,2020-10-19,HongKongPT_Dif,-0.626992094
2391,2020-10-19,JapanRail_Dif,-1.11826299
2392,2020-10-19,SaudiPT_Dif,0.471357099
2393,2020-10-19,TramsRail_FR_Dif,-0.46902687
2394,2020-10-19,Uestra_DE_Dif,0.663810986
2395,2020-10-20,HongKongPT_Dif,-0.5657454
2396,2020-10-20,JapanRail_Dif,-1.245424266
2397,2020-10-20,SaudiPT_Dif,0.40657596
2398,2020-10-20,TramsRail_FR_Dif,-0.449859583
2399,2020-10-20,Uestra_DE_Dif,0.482144927
2400,2020-10-21,HongKongPT_Dif,-0.617714146
2401,2020-10-21,JapanRail_Dif,-1.232550213
2402,2020-10-21,SaudiPT_Dif,0.380346739
2403,2020-10-21,TramsRail_FR_Dif,-0.341626601
2404,2020-10-21,Uestra_DE_Dif,0.758333535
2405,2020-10-22,HongKongPT_Dif,-0.626627874
2406,2020-10-22,JapanRail_Dif,-1.332579168
2407,2020-10-22,SaudiPT_Dif,0.327887334
2408,2020-10-22,TramsRail_FR_Dif,-0.337933596
2409,2020-10-22,Uestra_DE_Dif,0.872248575
2410,2020-10-27,HongKongPT_Dif,-0.626925438
2411,2020-10-27,JapanRail_Dif,-1.392619617
2412,2020-10-27,SaudiPT_Dif,0.253328845
2413,2020-10-27,TramsRail_FR_Dif,-0.164484411
2414,2020-10-27,Uestra_DE_Dif,1.245072335
2415,2020-10-28,HongKongPT_Dif,-0.604890918
2416,2020-10-28,JapanRail_Dif,-1.386131197
2417,2020-10-28,SaudiPT_Dif,0.214390203
2418,2020-10-28,TramsRail_FR_Dif,0.064741504
2419,2020-10-28,Uestra_DE_Dif,1.685744435
2420,2020-10-29,HongKongPT_Dif,-0.570541003
2421,2020-10-29,JapanRail_Dif,-1.462320183
2422,2020-10-29,SaudiPT_Dif,0.121287785
2423,2020-10-29,TramsRail_FR_Dif,0.066825134
2424,2020-10-29,Uestra_DE_Dif,1.504376021
2425,2020-02-11,HongKongPT_Dif,-0.60387218
2426,2020-02-11,JapanRail_Dif,-1.354183757
2427,2020-02-11,SaudiPT_Dif,0.223395777
2428,2020-02-11,TramsRail_FR_Dif,-0.107702347
2429,2020-02-11,Uestra_DE_Dif,1.377139721
2430,2020-04-11,HongKongPT_Dif,-0.723654654
2431,2020-04-11,JapanRail_Dif,-1.441857872
2432,2020-04-11,SaudiPT_Dif,0.166740397
2433,2020-04-11,TramsRail_FR_Dif,0.236288454
2434,2020-04-11,Uestra_DE_Dif,0.914474082
2435,2020-05-11,HongKongPT_Dif,-0.951278083
2436,2020-05-11,JapanRail_Dif,-1.561773265
2437,2020-05-11,SaudiPT_Dif,0.127522232
2438,2020-05-11,TramsRail_FR_Dif,0.14844277
2439,2020-05-11,Uestra_DE_Dif,0.855505186
2440,2020-09-11,HongKongPT_Dif,-1.04129817
2441,2020-09-11,JapanRail_Dif,-1.976484992
2442,2020-09-11,SaudiPT_Dif,0.089196405
2443,2020-09-11,TramsRail_FR_Dif,-0.357781705
2444,2020-09-11,Uestra_DE_Dif,0.346149648
2445,2020-10-11,HongKongPT_Dif,-1.121497016
2446,2020-10-11,JapanRail_Dif,-1.380985638
2447,2020-10-11,SaudiPT_Dif,0.113028376
2448,2020-10-11,TramsRail_FR_Dif,-0.476533157
2449,2020-10-11,Uestra_DE_Dif,0.717886031
2450,2020-11-11,HongKongPT_Dif,-1.100555575
2451,2020-11-11,JapanRail_Dif,-1.451833444
2452,2020-11-11,SaudiPT_Dif,0.112175574
2453,2020-11-11,TramsRail_FR_Dif,-0.514234225
2454,2020-11-11,Uestra_DE_Dif,0.343859737
2455,2020-12-11,HongKongPT_Dif,-1.084364718
2456,2020-12-11,JapanRail_Dif,-1.666553242
2457,2020-12-11,SaudiPT_Dif,0.15625606
2458,2020-12-11,TramsRail_FR_Dif,-0.395497505
2459,2020-12-11,Uestra_DE_Dif,0.635331768
2460,2020-11-16,HongKongPT_Dif,-1.419694231
2461,2020-11-16,JapanRail_Dif,-1.895086889
2462,2020-11-16,SaudiPT_Dif,0.121593908
2463,2020-11-16,TramsRail_FR_Dif,-0.551978789
2464,2020-11-16,Uestra_DE_Dif,0.734274707
2465,2020-11-17,HongKongPT_Dif,-1.22234608
2466,2020-11-17,JapanRail_Dif,-1.728732249
2467,2020-11-17,SaudiPT_Dif,0.140683523
2468,2020-11-17,TramsRail_FR_Dif,-0.568530666
2469,2020-11-17,Uestra_DE_Dif,0.581470198
2470,2020-11-18,HongKongPT_Dif,-1.258663098
2471,2020-11-18,JapanRail_Dif,-1.678023541
2472,2020-11-18,SaudiPT_Dif,0.154870206
2473,2020-11-18,TramsRail_FR_Dif,-0.60940769
2474,2020-11-18,Uestra_DE_Dif,0.37945941
2475,2020-11-19,HongKongPT_Dif,-1.206009187
2476,2020-11-19,JapanRail_Dif,-1.643910185
2477,2020-11-19,SaudiPT_Dif,0.179488276
2478,2020-11-19,TramsRail_FR_Dif,-0.556548042
2479,2020-11-19,Uestra_DE_Dif,0.456873823
2480,2020-11-24,HongKongPT_Dif,-1.271005943
2481,2020-11-24,JapanRail_Dif,-1.795202771
2482,2020-11-24,SaudiPT_Dif,0.136673891
2483,2020-11-24,TramsRail_FR_Dif,-0.481341778
2484,2020-11-24,Uestra_DE_Dif,0.344927881
2485,2020-11-25,HongKongPT_Dif,-1.29392931
2486,2020-11-25,JapanRail_Dif,-1.945830821
2487,2020-11-25,SaudiPT_Dif,0.133609276
2488,2020-11-25,TramsRail_FR_Dif,-0.499833464
2489,2020-11-25,Uestra_DE_Dif,0.346694263
2490,2020-11-30,HongKongPT_Dif,-1.132743488
2491,2020-11-30,JapanRail_Dif,-2.333614198
2492,2020-11-30,SaudiPT_Dif,0.23438489
2493,2020-11-30,TramsRail_FR_Dif,-0.424056697
2494,2020-11-30,Uestra_DE_Dif,0.528068194
2495,2020-01-12,HongKongPT_Dif,-1.196323798
2496,2020-01-12,JapanRail_Dif,-2.342479896
2497,2020-01-12,SaudiPT_Dif,0.170109421
2498,2020-01-12,TramsRail_FR_Dif,-0.514704406
2499,2020-01-12,Uestra_DE_Dif,0.415021404
2500,2020-02-12,HongKongPT_Dif,-1.186457537
2501,2020-02-12,JapanRail_Dif,-2.246692796
2502,2020-02-12,SaudiPT_Dif,0.13717956
2503,2020-02-12,TramsRail_FR_Dif,-0.516672278
2504,2020-02-12,Uestra_DE_Dif,0.539338717
2505,2020-03-12,HongKongPT_Dif,-1.241529289
2506,2020-03-12,JapanRail_Dif,-2.134814911
2507,2020-03-12,SaudiPT_Dif,0.136673891
2508,2020-03-12,TramsRail_FR_Dif,-0.504244165
2509,2020-03-12,Uestra_DE_Dif,0.657849964
2510,2020-07-12,HongKongPT_Dif,-1.179224878
2511,2020-07-12,JapanRail_Dif,-2.046614843
2512,2020-07-12,SaudiPT_Dif,0.141348693
2513,2020-07-12,TramsRail_FR_Dif,-0.502836136
2514,2020-07-12,Uestra_DE_Dif,1.062364102
2515,2020-08-12,HongKongPT_Dif,-1.122362805
2516,2020-08-12,JapanRail_Dif,-2.013470803
2517,2020-08-12,SaudiPT_Dif,0.162742917
2518,2020-08-12,TramsRail_FR_Dif,-0.484574561
2519,2020-08-12,Uestra_DE_Dif,0.744867284
2520,2020-09-12,HongKongPT_Dif,-1.178097761
2521,2020-09-12,JapanRail_Dif,-2.068146903
2522,2020-09-12,SaudiPT_Dif,0.179900611
2523,2020-09-12,TramsRail_FR_Dif,-0.464674846
2524,2020-09-12,Uestra_DE_Dif,1.120196779
2525,2020-10-12,HongKongPT_Dif,-1.358909651
2526,2020-10-12,JapanRail_Dif,-2.1262962
2527,2020-10-12,SaudiPT_Dif,0.111962217
2528,2020-10-12,TramsRail_FR_Dif,-0.468741081
2529,2020-10-12,Uestra_DE_Dif,0.733334851
2530,2020-12-14,HongKongPT_Dif,-1.21515844
2531,2020-12-14,JapanRail_Dif,-2.097903682
2532,2020-12-14,SaudiPT_Dif,0.166474154
2533,2020-12-14,TramsRail_FR_Dif,-0.437404554
2534,2020-12-14,Uestra_DE_Dif,0.781878987
2535,2020-12-15,HongKongPT_Dif,-1.095020455
2536,2020-12-15,JapanRail_Dif,-2.037218281
2537,2020-12-15,SaudiPT_Dif,0.162949043
2538,2020-12-15,TramsRail_FR_Dif,-0.44095374
2539,2020-12-15,Uestra_DE_Dif,0.688423426
2540,2020-12-16,HongKongPT_Dif,-1.372879762
2541,2020-12-16,JapanRail_Dif,-2.094406153
2542,2020-12-16,SaudiPT_Dif,0.214020923
2543,2020-12-16,TramsRail_FR_Dif,-0.465910992
2544,2020-12-16,Uestra_DE_Dif,0.552557725
2545,2020-12-17,HongKongPT_Dif,-1.434183876
2546,2020-12-17,JapanRail_Dif,-2.212990865
2547,2020-12-17,SaudiPT_Dif,0.395696964
2548,2020-12-17,TramsRail_FR_Dif,-0.468468174
2549,2020-12-17,Uestra_DE_Dif,0.48481595
2550,2020-12-21,HongKongPT_Dif,-1.329701216
2551,2020-12-21,JapanRail_Dif,-2.245478545
2552,2020-12-21,SaudiPT_Dif,0.099688529
2553,2020-12-21,TramsRail_FR_Dif,-0.244155977
2554,2020-12-21,Uestra_DE_Dif,0.766400285
2555,2020-12-23,HongKongPT_Dif,-1.133195872
2556,2020-12-23,JapanRail_Dif,-2.250798301
2557,2020-12-23,SaudiPT_Dif,0.349436564
2558,2020-12-23,TramsRail_FR_Dif,-0.437045356
2559,2020-12-23,Uestra_DE_Dif,0.954991769
2560,2020-12-29,HongKongPT_Dif,-1.54112239
2561,2020-12-29,JapanRail_Dif,-2.276490432
2562,2020-12-29,SaudiPT_Dif,0.500111249
2563,2020-12-29,TramsRail_FR_Dif,-0.542981036
2564,2020-12-29,Uestra_DE_Dif,0.499972169
2565,2020-12-30,HongKongPT_Dif,-1.703768277
2566,2020-12-30,JapanRail_Dif,-2.232957509
2567,2020-12-30,SaudiPT_Dif,0.562833853
2568,2020-12-30,TramsRail_FR_Dif,-0.525193715
2569,2020-12-30,Uestra_DE_Dif,0.554508337
2570,2021-04-01,HongKongPT_Dif,-1.795320652
2571,2021-04-01,JapanRail_Dif,-2.303980909
2572,2021-04-01,SaudiPT_Dif,0.464181023
2573,2021-04-01,TramsRail_FR_Dif,-0.510178954
2574,2021-04-01,Uestra_DE_Dif,0.028373451
2575,2021-05-01,HongKongPT_Dif,-1.569431361
2576,2021-05-01,JapanRail_Dif,-2.369605758
2577,2021-05-01,SaudiPT_Dif,0.366023014
2578,2021-05-01,TramsRail_FR_Dif,-0.475178887
2579,2021-05-01,Uestra_DE_Dif,0.157012649
2580,2021-06-01,HongKongPT_Dif,-1.58136135
2581,2021-06-01,JapanRail_Dif,-2.250473372
2582,2021-06-01,SaudiPT_Dif,0.378753944
2583,2021-06-01,TramsRail_FR_Dif,-0.570007185
2584,2021-06-01,Uestra_DE_Dif,0.048049728
2585,2021-07-01,HongKongPT_Dif,-1.609859195
2586,2021-07-01,JapanRail_Dif,-2.403725892
2587,2021-07-01,SaudiPT_Dif,0.360305282
2588,2021-07-01,TramsRail_FR_Dif,-0.626401287
2589,2021-07-01,Uestra_DE_Dif,0.127233191
2590,2021-12-01,HongKongPT_Dif,-1.883474523
2591,2021-12-01,JapanRail_Dif,-2.543194966
2592,2021-12-01,SaudiPT_Dif,0.389154731
2593,2021-12-01,TramsRail_FR_Dif,-0.599274815
2594,2021-12-01,Uestra_DE_Dif,0.260280143
2595,2021-01-13,HongKongPT_Dif,-2.078650164
2596,2021-01-13,JapanRail_Dif,-2.597317736
2597,2021-01-13,SaudiPT_Dif,0.333078905
2598,2021-01-13,TramsRail_FR_Dif,-0.616084865
2599,2021-01-13,Uestra_DE_Dif,0.250480122
2600,2021-01-14,HongKongPT_Dif,-2.1520885
2601,2021-01-14,JapanRail_Dif,-2.605014157
2602,2021-01-14,SaudiPT_Dif,0.314896601
2603,2021-01-14,TramsRail_FR_Dif,-0.642622729
2604,2021-01-14,Uestra_DE_Dif,0.347911807
2605,2021-01-19,HongKongPT_Dif,-2.405143498
2606,2021-01-19,JapanRail_Dif,-2.526736171
2607,2021-01-19,SaudiPT_Dif,0.328594092
2608,2021-01-19,TramsRail_FR_Dif,-0.52404386
2609,2021-01-19,Uestra_DE_Dif,0.333861952
2610,2021-01-20,HongKongPT_Dif,-2.495147115
2611,2021-01-20,JapanRail_Dif,-2.535882211
2612,2021-01-20,SaudiPT_Dif,0.307152712
2613,2021-01-20,TramsRail_FR_Dif,-0.566903489
2614,2021-01-20,Uestra_DE_Dif,0.340869215
2615,2021-01-21,HongKongPT_Dif,-2.485390107
2616,2021-01-21,JapanRail_Dif,-2.582988166
2617,2021-01-21,SaudiPT_Dif,0.311873551
2618,2021-01-21,TramsRail_FR_Dif,-0.512808396
2619,2021-01-21,Uestra_DE_Dif,0.272581448
2620,2021-01-25,HongKongPT_Dif,-2.826050356
2621,2021-01-25,JapanRail_Dif,-2.611472248
2622,2021-01-25,SaudiPT_Dif,0.324771159
2623,2021-01-25,TramsRail_FR_Dif,-0.34264882
2624,2021-01-25,Uestra_DE_Dif,0.396239981
2625,2021-01-26,HongKongPT_Dif,-2.748069329
2626,2021-01-26,JapanRail_Dif,-2.602702629
2627,2021-01-26,SaudiPT_Dif,0.361303138
2628,2021-01-26,TramsRail_FR_Dif,-0.416155343
2629,2021-01-26,Uestra_DE_Dif,0.244367101
2630,2021-01-27,HongKongPT_Dif,-2.652808089
2631,2021-01-27,JapanRail_Dif,-2.590174202
2632,2021-01-27,SaudiPT_Dif,0.387562686
2633,2021-01-27,TramsRail_FR_Dif,-0.32434445
2634,2021-01-27,Uestra_DE_Dif,0.411953198
2635,2021-01-28,HongKongPT_Dif,-2.44289902
2636,2021-01-28,JapanRail_Dif,-2.350329784
2637,2021-01-28,SaudiPT_Dif,0.332583008
2638,2021-01-28,TramsRail_FR_Dif,-0.397477042
2639,2021-01-28,Uestra_DE_Dif,0.381537337
2640,2021-01-02,HongKongPT_Dif,-2.47014413
2641,2021-01-02,JapanRail_Dif,-2.459041629
2642,2021-01-02,SaudiPT_Dif,0.312010434
2643,2021-01-02,TramsRail_FR_Dif,-0.327304326
