Entity,Code,Year,Productivity: output per hour worked
Ireland,IRL,1982,19.674533861149918
Ireland,IRL,1983,19.558456381419894
Ireland,IRL,1984,20.57254454780804
Ireland,IRL,1985,20.622669124765647
Ireland,IRL,1986,21.635989620566523
Ireland,IRL,1987,23.2241623768039
Ireland,IRL,1988,24.035941672842895
Ireland,IRL,1989,25.45810519355006
Ireland,IRL,1990,26.43972722176529
Ireland,IRL,1991,27.536348953730307
Ireland,IRL,1992,30.13629332433333
Ireland,IRL,1993,31.908913518497354
Ireland,IRL,1994,32.412808454147736
Ireland,IRL,1995,35.509460440542
Ireland,IRL,1996,37.131537857937936
Ireland,IRL,1997,40.08106800112772
Ireland,IRL,1998,41.376198124628075
Ireland,IRL,1999,42.90238573055579
Ireland,IRL,2000,46.06947164787048
Ireland,IRL,2001,48.28829626139224
Ireland,IRL,2002,53.84588069336775
Ireland,IRL,2003,58.170264886078904
Ireland,IRL,2004,59.90590091848719
Ireland,IRL,2005,62.796044175058995
Ireland,IRL,2006,62.327533185789335
Ireland,IRL,2007,66.14504049932573
Ireland,IRL,2008,64.22193663986408
Ireland,IRL,2009,67.34491789845539
Ireland,IRL,2010,74.46072808133094
Ireland,IRL,2011,76.79018826607816
Ireland,IRL,2012,78.48910457911173
Ireland,IRL,2013,76.15627678910971
Ireland,IRL,2014,79.81214884079016
Ireland,IRL,2015,100.39160472483854
Ireland,IRL,2016,105.04377790637044
Ireland,IRL,2017,109.4883059735495
Ireland,IRL,2018,112.76292257719447
Ireland,IRL,2019,125.09253654327145
Israel,ISR,1981,25.19910431755534
Israel,ISR,1982,25.778430911118836
Israel,ISR,1983,26.182678756513788
Israel,ISR,1984,26.19284692030196
Israel,ISR,1985,26.883019106676702
Israel,ISR,1986,28.372970537846864
Israel,ISR,1987,30.024689921257313
Israel,ISR,1988,30.745424887983468
Israel,ISR,1989,29.52063480211727
Israel,ISR,1990,31.838791693988334
Israel,ISR,1991,33.0144734930669
Israel,ISR,1992,33.45942310903828
Israel,ISR,1993,33.239885285021415
Israel,ISR,1994,32.52805850298399
Israel,ISR,1995,33.05663536428533
Israel,ISR,1996,33.891718149312226
Israel,ISR,1997,34.920346793402246
Israel,ISR,1998,36.301479326890046
Israel,ISR,1999,37.19169752991199
Israel,ISR,2000,39.28428442559368
Israel,ISR,2001,40.26139407794874
Israel,ISR,2002,39.76871376606747
Israel,ISR,2003,38.23384361773632
Israel,ISR,2004,38.016969641027224
Israel,ISR,2005,37.394155844388116
Israel,ISR,2006,36.933625500776714
Israel,ISR,2007,35.616128784143186
Israel,ISR,2008,34.43854182334223
Israel,ISR,2009,35.472633297853335
Israel,ISR,2010,36.30415935588105
Israel,ISR,2011,37.19283337180132
Israel,ISR,2012,38.33130000773548
Israel,ISR,2013,39.498203511008654
Israel,ISR,2014,39.545240253612725
Israel,ISR,2015,40.402553583068475
Israel,ISR,2016,41.43066472298825
Israel,ISR,2017,41.02011189873747
Israel,ISR,2018,40.31510266485288
Israel,ISR,2019,40.87078553544778
Italy,ITA,1950,5.097325548840411
Italy,ITA,1951,5.529936956857499
Italy,ITA,1952,5.642215785311334
Italy,ITA,1953,5.965066494496372
Italy,ITA,1954,6.121145755942903
Italy,ITA,1955,6.520286245152502
Italy,ITA,1956,6.725706253492062
Italy,ITA,1957,6.957693632543677
Italy,ITA,1958,7.218493974496658
Italy,ITA,1959,7.703532182539755
Italy,ITA,1960,8.376798427156004
Italy,ITA,1961,9.09040698280149
Italy,ITA,1962,9.854922388855144
Italy,ITA,1963,10.55604409406975
Italy,ITA,1964,10.922920412105421
Italy,ITA,1965,11.839702062591021
Italy,ITA,1966,12.595629865455837
Italy,ITA,1967,13.180836630697467
Italy,ITA,1968,14.08796409671251
Italy,ITA,1969,15.063650513299374
Italy,ITA,1970,17.194501904507398
Italy,ITA,1971,18.077613177325688
Italy,ITA,1972,19.214191975205555
Italy,ITA,1973,20.785010828349407
Italy,ITA,1974,22.2925399620848
Italy,ITA,1975,22.205618796605425
Italy,ITA,1976,24.21757718900579
Italy,ITA,1977,25.86773189252218
Italy,ITA,1978,27.442752180816075
Italy,ITA,1979,29.704463089981537
Italy,ITA,1980,31.238718230583746
Italy,ITA,1981,30.652527571674614
Italy,ITA,1982,29.89778870652182
Italy,ITA,1983,29.369655525648003
Italy,ITA,1984,29.91422637272088
Italy,ITA,1985,29.993383969770942
Italy,ITA,1986,31.567086785210954
Italy,ITA,1987,32.81737375008153
Italy,ITA,1988,33.767460147229826
Italy,ITA,1989,35.15763444123636
Italy,ITA,1990,36.408531876425066
Italy,ITA,1991,37.00645637406072
Italy,ITA,1992,37.897181434390916
Italy,ITA,1993,38.85644167307081
Italy,ITA,1994,40.80632338280058
Italy,ITA,1995,42.76447800712243
Italy,ITA,1996,43.201809963222985
Italy,ITA,1997,45.14074290725323
Italy,ITA,1998,46.576984875487284
Italy,ITA,1999,47.53870525932316
Italy,ITA,2000,48.26480208315845
Italy,ITA,2001,47.548306038138534
Italy,ITA,2002,46.23609210648908
Italy,ITA,2003,45.945812965432424
Italy,ITA,2004,45.94257289749946
Italy,ITA,2005,47.603630769710264
Italy,ITA,2006,48.333863149325296
Italy,ITA,2007,49.925469263495266
Italy,ITA,2008,51.436329330326366
Italy,ITA,2009,51.19159078681399
Italy,ITA,2010,52.05406139640055
Italy,ITA,2011,53.21144863407824
Italy,ITA,2012,53.286418489581095
Italy,ITA,2013,53.778709745602285
Italy,ITA,2014,53.76528416272314
Italy,ITA,2015,53.38170453143157
Italy,ITA,2016,54.94473279562566
Italy,ITA,2017,56.27207135533882
Italy,ITA,2018,56.15265255306724
Italy,ITA,2019,56.0908366649271
Jamaica,JAM,1986,6.569074153667577
Jamaica,JAM,1987,6.9643952816984145
Jamaica,JAM,1988,7.011346662150982
Jamaica,JAM,1989,6.846851434237807
Jamaica,JAM,1990,7.360053220391125
Jamaica,JAM,1991,7.089729656634295
Jamaica,JAM,1992,7.44366531747203
Jamaica,JAM,1993,8.020387066532734
Jamaica,JAM,1994,7.858574458480161
Jamaica,JAM,1995,7.676884307191139
Jamaica,JAM,1996,7.796191629330749
Jamaica,JAM,1997,7.800696667569859
Jamaica,JAM,1998,7.818908924776453
Jamaica,JAM,1999,8.21903232799256
Jamaica,JAM,2000,8.493388221998687
Jamaica,JAM,2001,8.42103594542777
Jamaica,JAM,2002,7.7089269522998904
Japan,JPN,1950,2.9542784690863044
Japan,JPN,1951,3.2141196768691036
Japan,JPN,1952,3.4887262431775903
Japan,JPN,1953,3.596231265626808
Japan,JPN,1954,3.6823808643547125
Japan,JPN,1955,3.803858710768248
Japan,JPN,1956,3.887943953364395
Japan,JPN,1957,4.009946576995667
Japan,JPN,1958,4.233946205552814
Japan,JPN,1959,4.543778169522954
Japan,JPN,1960,4.974853298547028
Japan,JPN,1961,5.437168863836661
Japan,JPN,1962,5.944482258387105
Japan,JPN,1963,6.400903782863971
Japan,JPN,1964,7.006453617387425
Japan,JPN,1965,7.386643547544113
Japan,JPN,1966,7.951001846767667
Japan,JPN,1967,8.55384054439161
Japan,JPN,1968,9.45753430439894
Japan,JPN,1969,10.59508029181612
Japan,JPN,1970,11.6217345630603
Japan,JPN,1971,12.264989126472141
Japan,JPN,1972,13.288108857300568
Japan,JPN,1973,14.1288601907671
Japan,JPN,1974,14.49850540647878
Japan,JPN,1975,15.430776581701648
Japan,JPN,1976,16.11026419020652
Japan,JPN,1977,16.9481204828227
Japan,JPN,1978,18.015443227009595
Japan,JPN,1979,18.977033961018083
Japan,JPN,1980,19.919170112349416
Japan,JPN,1981,19.794418562526424
Japan,JPN,1982,19.35919995955586
Japan,JPN,1983,18.713301669325325
Japan,JPN,1984,18.601987235487787
Japan,JPN,1985,19.199963256001368
Japan,JPN,1986,20.80686187545595
Japan,JPN,1987,22.112892824927727
Japan,JPN,1988,24.090682104466556
Japan,JPN,1989,25.693267626190206
Japan,JPN,1990,27.704778158396664
Japan,JPN,1991,29.114020499139528
Japan,JPN,1992,30.59022874900379
Japan,JPN,1993,31.973554508828798
Japan,JPN,1994,33.26915562943896
Japan,JPN,1995,34.96236200287738
Japan,JPN,1996,36.67989534068833
Japan,JPN,1997,37.12597660498103
Japan,JPN,1998,37.549026693023315
Japan,JPN,1999,38.387519712176726
Japan,JPN,2000,39.46904084932662
Japan,JPN,2001,39.56812774789561
Japan,JPN,2002,40.30306508000305
Japan,JPN,2003,40.88809450269137
Japan,JPN,2004,41.531632055552926
Japan,JPN,2005,42.49985952648862
Japan,JPN,2006,42.47058016951211
Japan,JPN,2007,43.164500490152996
Japan,JPN,2008,42.903145560764095
Japan,JPN,2009,42.113670082796894
Japan,JPN,2010,43.543932299829464
Japan,JPN,2011,42.94259914032936
Japan,JPN,2012,42.834939731012625
Japan,JPN,2013,43.479414280627545
Japan,JPN,2014,42.721430040594896
Japan,JPN,2015,43.800054960041294
Japan,JPN,2016,42.681709838934594
Japan,JPN,2017,42.42293460352781
Japan,JPN,2018,41.73783215214167
Japan,JPN,2019,42.56411806494063
Latvia,LVA,1995,12.985339353351073
Latvia,LVA,1996,12.997837854684994
Latvia,LVA,1997,12.71526674331902
Latvia,LVA,1998,13.356070633050235
Latvia,LVA,1999,14.046260288867169
Latvia,LVA,2000,15.379379344397062
Latvia,LVA,2001,16.11188142105092
Latvia,LVA,2002,16.82660090923064
Latvia,LVA,2003,17.188545960854384
Latvia,LVA,2004,18.271308610419084
Latvia,LVA,2005,20.249609974433646
Latvia,LVA,2006,20.295149075110505
Latvia,LVA,2007,21.643829197408117
Latvia,LVA,2008,21.66826517737225
Latvia,LVA,2009,22.45037273365338
Latvia,LVA,2010,24.84026423447081
Latvia,LVA,2011,26.46704764557813
Latvia,LVA,2012,27.315510562088967
Latvia,LVA,2013,26.652649487834992
Latvia,LVA,2014,27.709825707316966
Latvia,LVA,2015,28.915427742118023
Latvia,LVA,2016,29.639682131984934
Latvia,LVA,2017,31.568641464076247
Latvia,LVA,2018,32.1109426348541
Latvia,LVA,2019,33.53800475110293
Lithuania,LTU,1995,13.423671830972609
Lithuania,LTU,1996,13.824673816944953
Lithuania,LTU,1997,14.269204665339043
Lithuania,LTU,1998,14.452004999678444
Lithuania,LTU,1999,15.71805447363964
Lithuania,LTU,2000,16.394420742997266
Lithuania,LTU,2001,18.375857510819547
Lithuania,LTU,2002,18.405815496178118
Lithuania,LTU,2003,20.0249720405374
Lithuania,LTU,2004,19.407793295322346
Lithuania,LTU,2005,21.62489220001692
Lithuania,LTU,2006,23.02994443808814
Lithuania,LTU,2007,24.12948575681518
Lithuania,LTU,2008,25.523404771657226
Lithuania,LTU,2009,24.81404058065237
Lithuania,LTU,2010,27.068996770884667
Lithuania,LTU,2011,30.089331235092178
Lithuania,LTU,2012,31.26955752759435
Lithuania,LTU,2013,31.21143753702131
Lithuania,LTU,2014,31.880714110563268
Lithuania,LTU,2015,31.01878429746066
Lithuania,LTU,2016,30.58073905936867
Lithuania,LTU,2017,32.991947359314054
Lithuania,LTU,2018,33.269057787394416
Lithuania,LTU,2019,34.452484529017
Luxembourg,LUX,1970,30.716283125764758
Luxembourg,LUX,1971,28.825438307722635
Luxembourg,LUX,1972,30.60136884756162
Luxembourg,LUX,1973,34.10307244399753
Luxembourg,LUX,1974,36.01707156125681
Luxembourg,LUX,1975,31.31202629661637
Luxembourg,LUX,1976,33.031866688200886
Luxembourg,LUX,1977,33.727163601846215
Luxembourg,LUX,1978,36.063937386518354
Luxembourg,LUX,1979,37.51210508950873
Luxembourg,LUX,1980,38.17536842703684
Luxembourg,LUX,1981,37.159146397166246
Luxembourg,LUX,1982,37.68730743136745
Luxembourg,LUX,1983,37.75983629311225
Luxembourg,LUX,1984,37.38605557144598
Luxembourg,LUX,1985,36.57491042853177
Luxembourg,LUX,1986,41.33398589230123
Luxembourg,LUX,1987,41.48263040001898
Luxembourg,LUX,1988,44.09188525016364
Luxembourg,LUX,1989,47.893292930880335
Luxembourg,LUX,1990,48.39338736050656
Luxembourg,LUX,1991,52.24022706515587
Luxembourg,LUX,1992,52.3141400895372
Luxembourg,LUX,1993,54.94815254841211
Luxembourg,LUX,1994,57.205894926517146
Luxembourg,LUX,1995,55.88857797706975
Luxembourg,LUX,1996,55.28115490143514
Luxembourg,LUX,1997,58.60164817298323
Luxembourg,LUX,1998,61.02755307428828
Luxembourg,LUX,1999,65.29109378356526
Luxembourg,LUX,2000,68.86971726859987
Luxembourg,LUX,2001,62.0630723355797
Luxembourg,LUX,2002,59.055662458491355
Luxembourg,LUX,2003,56.65307445990182
Luxembourg,LUX,2004,51.67781735293638
Luxembourg,LUX,2005,64.66514627596493
Luxembourg,LUX,2006,61.935380572499156
Luxembourg,LUX,2007,62.91189722814092
Luxembourg,LUX,2008,59.38969394142825
Luxembourg,LUX,2009,56.49086154366146
Luxembourg,LUX,2010,63.20483218922475
Luxembourg,LUX,2011,61.92475749439752
Luxembourg,LUX,2012,64.03309442375078
Luxembourg,LUX,2013,61.83031077973277
Luxembourg,LUX,2014,71.58992699827206
Luxembourg,LUX,2015,76.55744904219132
Luxembourg,LUX,2016,80.00738452779474
Luxembourg,LUX,2017,83.16536059245475
Luxembourg,LUX,2018,79.94896201381587
Luxembourg,LUX,2019,80.32643826333283
Malaysia,MYS,1970,5.293704589094262
Malaysia,MYS,1971,6.2614721663886534
Malaysia,MYS,1972,6.541765718560206
Malaysia,MYS,1973,7.150495338924053
Malaysia,MYS,1974,7.673937984084465
Malaysia,MYS,1975,7.20773330182511
Malaysia,MYS,1976,7.777414059287
Malaysia,MYS,1977,8.145012166435812
Malaysia,MYS,1978,8.404567934105952
Malaysia,MYS,1979,8.814994371189261
Malaysia,MYS,1980,9.338509429142462
Malaysia,MYS,1981,9.436366446060743
Malaysia,MYS,1982,9.715640186872957
Malaysia,MYS,1983,9.934812783922762
Malaysia,MYS,1984,10.503424484798558
Malaysia,MYS,1985,9.611051834011427
Malaysia,MYS,1986,8.741960927611625
Malaysia,MYS,1987,9.061250481148102
Malaysia,MYS,1988,9.595154510239093
Malaysia,MYS,1989,10.225830982024599
Malaysia,MYS,1990,10.988868434640754
Malaysia,MYS,1991,11.859500737754495
Malaysia,MYS,1992,12.286084468346235
Malaysia,MYS,1993,12.821822111310933
Malaysia,MYS,1994,13.659402489638909
Malaysia,MYS,1995,14.97042854192212
Malaysia,MYS,1996,14.88356455709267
Malaysia,MYS,1997,15.305838977486543
Malaysia,MYS,1998,13.057714862364461
Malaysia,MYS,1999,13.360627671928086
Malaysia,MYS,2000,14.736472125810497
Malaysia,MYS,2001,14.409601915603545
Malaysia,MYS,2002,14.822029059262576
Malaysia,MYS,2003,15.311852002235312
Malaysia,MYS,2004,16.641000026232557
Malaysia,MYS,2005,18.532591474792568
Malaysia,MYS,2006,18.56846729999632
Malaysia,MYS,2007,20.199362108203225
Malaysia,MYS,2008,22.691990435199106
Malaysia,MYS,2009,20.84442039634304
Malaysia,MYS,2010,20.954391228408532
Malaysia,MYS,2011,22.940884617660824
Malaysia,MYS,2012,24.05135766321757
Malaysia,MYS,2013,24.07659142786136
Malaysia,MYS,2014,23.68765451807721
Malaysia,MYS,2015,23.080912371762977
Malaysia,MYS,2016,23.226145332608876
Malaysia,MYS,2017,23.654075130452252
Malaysia,MYS,2018,24.144674741871647
Malaysia,MYS,2019,24.754379559626276
Malta,MLT,1994,20.50908006376588
Malta,MLT,1995,19.842631342614233
Malta,MLT,1996,19.61108397075988
Malta,MLT,1997,22.516294139152553
Malta,MLT,1998,23.294172650857124
Malta,MLT,1999,24.528718535766426
Malta,MLT,2000,30.381233483883385
Malta,MLT,2001,27.799385683385417
Malta,MLT,2002,27.716106355448964
Malta,MLT,2003,29.63444533907631
Malta,MLT,2004,29.35134819351336
Malta,MLT,2005,31.795360476480997
Malta,MLT,2006,30.756138006932265
Malta,MLT,2007,31.78621148901096
Malta,MLT,2008,30.8994379668649
Malta,MLT,2009,30.773616333857667
Malta,MLT,2010,32.50010999276117
Malta,MLT,2011,34.37886946331627
Malta,MLT,2012,34.928335627629465
Malta,MLT,2013,33.38629617896107
Malta,MLT,2014,34.08597618171461
Malta,MLT,2015,39.66398905030579
Malta,MLT,2016,38.347703666979434
Malta,MLT,2017,39.21617358499389
Malta,MLT,2018,41.815930105153775
Malta,MLT,2019,40.62748241936496
Mexico,MEX,1950,7.83805170744037
Mexico,MEX,1951,8.391884303245632
Mexico,MEX,1952,8.64889292164532
Mexico,MEX,1953,8.4273459853195
Mexico,MEX,1954,9.25123997583151
Mexico,MEX,1955,9.900325224779033
Mexico,MEX,1956,10.434100056860489
Mexico,MEX,1957,11.065925672267221
Mexico,MEX,1958,11.462926808070073
Mexico,MEX,1959,11.607597285137468
Mexico,MEX,1960,12.327988091369242
Mexico,MEX,1961,12.385888223297144
Mexico,MEX,1962,12.567875485729713
Mexico,MEX,1963,13.410047688969398
Mexico,MEX,1964,14.861191506320738
Mexico,MEX,1965,15.270481000830257
Mexico,MEX,1966,15.78102785033476
Mexico,MEX,1967,16.203440939697355
Mexico,MEX,1968,17.121988844278032
Mexico,MEX,1969,17.38178625347262
Mexico,MEX,1970,18.019359266305898
Mexico,MEX,1971,17.871182990187005
Mexico,MEX,1972,18.394958745888808
Mexico,MEX,1973,18.927756331365245
Mexico,MEX,1974,19.111126996174107
Mexico,MEX,1975,19.025107662498396
Mexico,MEX,1976,19.302426135487668
Mexico,MEX,1977,19.2765946839963
Mexico,MEX,1978,20.124494101398128
Mexico,MEX,1979,21.00871406675084
Mexico,MEX,1980,21.83229729868357
Mexico,MEX,1981,22.78899117144413
Mexico,MEX,1982,21.782488445050877
Mexico,MEX,1983,20.35886037714745
Mexico,MEX,1984,20.123300261270774
Mexico,MEX,1985,19.252593708159782
Mexico,MEX,1986,17.494249786151713
Mexico,MEX,1987,17.13054814873203
Mexico,MEX,1988,16.536969615802114
Mexico,MEX,1989,16.522501423960883
Mexico,MEX,1990,16.928873820368377
Mexico,MEX,1991,17.094786909987686
Mexico,MEX,1992,17.213826196027814
Mexico,MEX,1993,17.013996671152405
Mexico,MEX,1994,17.302424362991335
Mexico,MEX,1995,16.148465948109088
Mexico,MEX,1996,15.773344817828303
Mexico,MEX,1997,16.181990379662068
Mexico,MEX,1998,17.368302613288918
Mexico,MEX,1999,16.6865919250217
Mexico,MEX,2000,17.833535116785995
Mexico,MEX,2001,17.659795184303935
Mexico,MEX,2002,16.676660168670406
Mexico,MEX,2003,16.99159320996573
Mexico,MEX,2004,17.61330662399722
Mexico,MEX,2005,18.715185268949593
Mexico,MEX,2006,19.174133365759168
Mexico,MEX,2007,19.612603319754548
Mexico,MEX,2008,19.282132936159112
Mexico,MEX,2009,19.709695939081755
Mexico,MEX,2010,19.414079028658115
Mexico,MEX,2011,21.060548461674664
Mexico,MEX,2012,21.4228955531567
Mexico,MEX,2013,21.144401728468946
Mexico,MEX,2014,21.271030670050067
Mexico,MEX,2015,20.835148686160654
Mexico,MEX,2016,21.06804723696963
Mexico,MEX,2017,21.020314120984747
Mexico,MEX,2018,20.987121180482067
Mexico,MEX,2019,20.339480928925173
Myanmar,MMR,1970,0.8174313908284395
Myanmar,MMR,1971,0.8093934636710166
Myanmar,MMR,1972,0.7676414090475905
Myanmar,MMR,1973,0.7758830807556123
Myanmar,MMR,1974,0.7882252628165631
Myanmar,MMR,1975,0.811843985226134
Myanmar,MMR,1976,0.8223265692440821
Myanmar,MMR,1977,0.8301076154456266
Myanmar,MMR,1978,0.8378972771705973
Myanmar,MMR,1979,0.8682313960388203
Myanmar,MMR,1980,0.910431773514351
Myanmar,MMR,1981,0.946077816587986
Myanmar,MMR,1982,0.9827148530690458
Myanmar,MMR,1983,1.0137794896177759
Myanmar,MMR,1984,1.0367056687094731
Myanmar,MMR,1985,1.015993404170331
Myanmar,MMR,1986,0.9754782671995722
Myanmar,MMR,1987,0.8766165665656979
Myanmar,MMR,1988,0.8084946062203288
Myanmar,MMR,1989,0.8121806894835027
Myanmar,MMR,1990,0.8488935585074157
Myanmar,MMR,1991,0.8516006640314947
Myanmar,MMR,1992,0.982561095795762
Myanmar,MMR,1993,1.0339866191476768
Myanmar,MMR,1994,1.0573412834639957
Myanmar,MMR,1995,1.0921622043769565
Myanmar,MMR,1996,1.0761168655845939
Myanmar,MMR,1997,1.1003944497676643
Myanmar,MMR,1998,1.173617255352332
Myanmar,MMR,1999,1.1318479291719934
Myanmar,MMR,2000,1.1320550824631233
Myanmar,MMR,2001,1.1956206807731498
Myanmar,MMR,2002,1.3316249609237416
Myanmar,MMR,2003,1.4841847322918085
Myanmar,MMR,2004,1.6281185489196124
Myanmar,MMR,2005,1.8151123794097155
Myanmar,MMR,2006,2.0273707265981558
Myanmar,MMR,2007,2.3407452240488156
Myanmar,MMR,2008,2.64775368129386
Myanmar,MMR,2009,3.1216423607834884
Myanmar,MMR,2010,3.7181845977119763
Myanmar,MMR,2011,4.085224463528192
Myanmar,MMR,2012,3.2994119116606093
Myanmar,MMR,2013,4.628381676095871
Myanmar,MMR,2014,4.859133818449564
Myanmar,MMR,2015,4.738345012592927
Myanmar,MMR,2016,4.711010828047975
Myanmar,MMR,2017,4.735483674772284
Myanmar,MMR,2018,4.774511671132679
Myanmar,MMR,2019,5.1479139560164136
Netherlands,NLD,1950,10.710759851645156
Netherlands,NLD,1951,11.263509868925219
Netherlands,NLD,1952,11.670562626714522
Netherlands,NLD,1953,12.474285036178435
Netherlands,NLD,1954,12.956335008382217
Netherlands,NLD,1955,13.898992289561457
Netherlands,NLD,1956,14.331997513198363
Netherlands,NLD,1957,14.882079677644326
Netherlands,NLD,1958,15.086684945491243
Netherlands,NLD,1959,15.896570809854689
Netherlands,NLD,1960,17.20012084685242
Netherlands,NLD,1961,17.360241001427664
Netherlands,NLD,1962,17.78695462510347
Netherlands,NLD,1963,17.682125249372238
Netherlands,NLD,1964,19.36551374096333
Netherlands,NLD,1965,20.041804344444753
Netherlands,NLD,1966,20.258249797942856
Netherlands,NLD,1967,21.44524930706651
Netherlands,NLD,1968,22.625898372022377
Netherlands,NLD,1970,24.20251410532532
Netherlands,NLD,1971,25.76558083714065
Netherlands,NLD,1972,26.957248894797424
Netherlands,NLD,1973,29.199914623318193
Netherlands,NLD,1974,31.73102012489158
Netherlands,NLD,1975,33.20897609494603
Netherlands,NLD,1976,35.002191037589746
Netherlands,NLD,1977,35.999544694395226
Netherlands,NLD,1978,37.09058588490357
Netherlands,NLD,1979,37.67583733091767
Netherlands,NLD,1980,38.71137480062618
Netherlands,NLD,1981,37.863017503810255
Netherlands,NLD,1982,37.708654282159955
Netherlands,NLD,1983,38.46239841310725
Netherlands,NLD,1984,39.05448179088084
Netherlands,NLD,1985,37.85492866586983
Netherlands,NLD,1986,39.04359142777256
Netherlands,NLD,1987,39.201006361987496
Netherlands,NLD,1988,40.10595571213568
Netherlands,NLD,1989,40.83997954714863
Netherlands,NLD,1990,42.34108366661621
Netherlands,NLD,1991,43.16380931445925
Netherlands,NLD,1992,43.048708031010456
Netherlands,NLD,1993,44.56738849211884
Netherlands,NLD,1994,45.28774506112163
Netherlands,NLD,1995,46.16416114361225
Netherlands,NLD,1996,46.58419236607076
Netherlands,NLD,1997,48.850340141506
Netherlands,NLD,1998,49.45279138998344
Netherlands,NLD,1999,51.940190066127826
Netherlands,NLD,2000,56.511984716121326
Netherlands,NLD,2001,56.63192641667594
Netherlands,NLD,2002,57.18542892017745
Netherlands,NLD,2003,57.887102250451825
Netherlands,NLD,2004,58.76193340798745
Netherlands,NLD,2005,66.80439060776504
Netherlands,NLD,2006,67.05721026959557
Netherlands,NLD,2007,69.59228674845406
Netherlands,NLD,2008,71.34044264423339
Netherlands,NLD,2009,66.42687747322584
Netherlands,NLD,2010,67.3971297652305
Netherlands,NLD,2011,68.47871001112311
Netherlands,NLD,2012,70.78000400294457
Netherlands,NLD,2013,74.74743556585415
Netherlands,NLD,2014,70.81941224272704
Netherlands,NLD,2015,69.68920000381209
Netherlands,NLD,2016,68.14818734176876
Netherlands,NLD,2017,70.61846134323713
Netherlands,NLD,2018,70.12135940302362
Netherlands,NLD,2019,69.77961147432593
New Zealand,NZL,1970,20.520289422234317
New Zealand,NZL,1971,20.98910987177076
New Zealand,NZL,1972,22.06164362528142
New Zealand,NZL,1973,23.366338624613903
New Zealand,NZL,1974,23.290551444107837
New Zealand,NZL,1975,22.472791621214512
New Zealand,NZL,1976,22.94168294401448
New Zealand,NZL,1977,21.932145320278224
New Zealand,NZL,1978,20.576880067591233
New Zealand,NZL,1979,20.463826264522307
New Zealand,NZL,1980,20.61602845629947
New Zealand,NZL,1981,21.8554901879624
New Zealand,NZL,1982,21.809279148046798
New Zealand,NZL,1983,22.56632430052925
New Zealand,NZL,1984,23.590374196128
New Zealand,NZL,1985,22.58714595220532
New Zealand,NZL,1986,24.02334966977507
New Zealand,NZL,1987,24.901251467880012
New Zealand,NZL,1988,27.00442345802376
New Zealand,NZL,1989,28.20831312948497
New Zealand,NZL,1990,28.456033709334427
New Zealand,NZL,1991,28.466189005315687
New Zealand,NZL,1992,28.873157311017216
New Zealand,NZL,1993,29.425866163238137
New Zealand,NZL,1994,30.064710054976892
New Zealand,NZL,1995,30.4087071950125
New Zealand,NZL,1996,31.179928869627126
New Zealand,NZL,1997,32.4391899544979
New Zealand,NZL,1998,33.18500300770877
New Zealand,NZL,1999,34.42509623707921
New Zealand,NZL,2000,34.19455037287666
New Zealand,NZL,2001,34.619171179306456
New Zealand,NZL,2002,34.65688362822985
New Zealand,NZL,2003,35.05087743096486
New Zealand,NZL,2004,33.844494597923934
New Zealand,NZL,2005,34.58173148726637
New Zealand,NZL,2006,34.55734983935443
New Zealand,NZL,2007,36.66017868949224
New Zealand,NZL,2008,37.040738714076234
New Zealand,NZL,2009,38.59335410271494
New Zealand,NZL,2010,39.632904374312695
New Zealand,NZL,2011,41.13165967101092
New Zealand,NZL,2012,41.36179561985173
New Zealand,NZL,2013,41.392303137036286
New Zealand,NZL,2014,41.35817886158659
New Zealand,NZL,2015,41.29624945840523
New Zealand,NZL,2016,42.35038446811422
New Zealand,NZL,2017,42.737599128277125
New Zealand,NZL,2018,42.714915579211514
New Zealand,NZL,2019,44.54737274320968
Norway,NOR,1950,9.907662387052264
Norway,NOR,1951,10.469593577505806
Norway,NOR,1952,11.026874974595563
Norway,NOR,1953,11.609939052327068
Norway,NOR,1954,11.953660792554016
Norway,NOR,1955,12.385933557330747
Norway,NOR,1956,12.913053465057528
Norway,NOR,1957,13.583910588892323
Norway,NOR,1958,13.693579565773819
Norway,NOR,1959,14.129288968663557
Norway,NOR,1960,14.403861916157638
Norway,NOR,1961,15.121852802300964
Norway,NOR,1962,15.42926330957794
Norway,NOR,1963,15.964841690607965
Norway,NOR,1964,16.813877800219124
Norway,NOR,1965,17.995507531679834
Norway,NOR,1966,18.550770102343236
Norway,NOR,1967,19.76060096609644
Norway,NOR,1968,20.90323519897759
Norway,NOR,1969,22.103844583722953
Norway,NOR,1970,17.760331558639933
Norway,NOR,1971,19.209253382285045
Norway,NOR,1972,21.4063035787322
Norway,NOR,1973,22.084811773228026
Norway,NOR,1974,23.943644830772854
Norway,NOR,1975,26.599808258767084
Norway,NOR,1976,29.84157952478082
Norway,NOR,1977,30.629992546541494
Norway,NOR,1978,33.34545302241165
Norway,NOR,1979,35.4617821082193
Norway,NOR,1980,36.85388143152069
Norway,NOR,1981,36.93323001343229
Norway,NOR,1982,36.815234285393025
Norway,NOR,1983,38.78100074037091
Norway,NOR,1984,40.94228944618989
Norway,NOR,1985,40.30542492171445
Norway,NOR,1986,37.81616069177181
Norway,NOR,1987,38.73450442205393
Norway,NOR,1988,37.33944303183308
Norway,NOR,1989,40.062704067225376
Norway,NOR,1990,44.950709088265995
Norway,NOR,1991,45.55951951056654
